217;121;121;206;217;134;206
198;179;179;38;179;179;154
182;182;245;182;162;182;162
108;108;217;43;257;108;141
130;179;274;50;21;296;254
112;238;112;291;291;74;245
223;176;223;223;223;223;223
71;93;199;138;193;299;260
78;78;10;10;258;109;109
175;175;175;167;175;175;175
273;209;209;209;209;209;209
165;165;283;165;165;165;165
75;268;65;112;211;81;263
176;73;38;133;73;277;133
24;249;281;165;67;105;81
77;59;59;199;59;31;267
128;223;143;143;223;293;128
193;205;85;73;125;248;251
18;286;255;176;62;43;100
286;288;300;85;132;7;185
172;223;54;64;149;172;223
59;261;221;153;141;119;134
32;226;32;32;32;32;32
287;18;210;210;77;18;273
217;147;178;217;254;178;26
205;173;9;233;24;230;9
9;9;9;9;172;9;9
36;54;161;181;170;126;199
148;148;76;112;296;206;148
252;252;252;252;156;252;252
141;157;194;157;143;143;194
18;71;246;246;246;82;233
258;9;39;189;182;60;162
156;114;154;169;114;154;280
151;23;23;23;23;23;23
167;110;110;110;110;110;110
154;18;298;100;78;78;100
225;251;295;274;261;274;261
93;46;34;190;114;276;227
218;126;126;126;126;126;126
112;146;112;146;187;231;231
183;108;108;44;183;44;106
96;250;250;55;216;250;34
293;293;110;283;38;197;38
48;85;175;175;209;48;209
129;183;31;105;225;195;20
29;173;252;173;173;137;131
266;266;266;266;82;266;266
73;73;230;89;295;295;230
225;60;203;203;60;170;225
48;206;265;206;236;206;176
257;172;191;107;107;172;191
99;296;270;161;95;110;63
101;294;55;88;10;218;147
96;96;96;72;96;96;96
270;270;251;270;270;270;270
265;265;265;57;265;265;265
194;61;61;194;137;293;293
89;89;171;54;54;152;152
184;184;113;184;184;184;184
41;121;122;41;122;121;284
194;128;255;281;281;18;281
237;132;7;265;9;236;267
209;154;209;159;46;205;209
18;129;100;100;143;222;18
80;80;173;71;80;77;190
142;32;270;270;32;285;227
153;179;28;112;266;117;176
212;57;66;57;212;49;66
152;152;50;130;201;158;158
64;64;64;64;64;64;118
83;146;170;146;41;153;29
75;16;113;16;16;232;48
178;149;87;87;149;289;289
50;155;299;257;193;299;50
219;219;219;219;219;155;219
269;96;56;96;84;258;56
179;180;179;241;154;179;118
110;145;182;110;254;53;110
141;282;198;252;29;299;87
225;225;225;225;65;225;225
114;96;155;298;279;56;74
209;52;65;18;294;99;39
252;252;261;261;92;92;96
265;85;85;85;85;85;85
164;237;80;244;237;237;158
29;29;29;29;29;29;288
288;255;267;67;67;67;94
213;178;213;213;213;213;213
228;187;232;237;258;235;82
182;264;264;174;109;174;109
85;85;85;85;85;85;231
186;140;140;140;140;140;140
253;88;147;55;226;55;226
129;189;248;271;25;17;61
113;66;113;190;231;190;66
64;129;129;64;9;165;218
147;147;225;147;147;147;147
233;233;71;87;226;233;170
64;64;64;64;64;22;64
88;94;126;64;88;126;279
194;62;75;266;62;8;266
39;39;39;39;39;39;273
92;184;202;101;202;148;202
80;80;80;80;237;80;80
116;137;263;278;263;116;278
240;158;255;256;28;193;99
42;219;42;216;127;26;42
5;246;139;259;81;130;21
259;42;41;106;140;41;242
129;155;221;109;109;129;245
239;203;282;266;239;146;203
290;18;18;18;254;215;95
16;289;58;289;58;49;230
234;143;300;247;277;170;100
299;153;153;153;153;153;153
286;282;139;127;53;127;127
218;218;218;218;217;218;218
172;128;41;43;18;43;41
60;35;35;35;102;129;10
101;110;110;110;110;110;110
257;257;223;257;257;257;257
237;237;237;237;237;237;251
149;149;149;149;149;230;149
143;143;143;143;143;83;143
63;63;63;63;63;63;175
53;167;13;53;7;142;167
245;234;245;245;267;275;269
87;38;274;188;274;188;87
209;209;68;116;68;271;116
299;175;86;135;130;86;86
125;125;125;125;125;125;223
40;253;261;40;107;209;40
258;258;258;125;258;258;258
76;138;138;138;138;138;138
295;14;14;270;58;123;14
218;53;83;53;218;83;93
216;216;216;216;166;216;216
21;21;275;297;297;6;275
237;170;84;59;170;237;59
10;272;272;154;10;66;66
288;223;46;139;299;10;118
175;175;82;175;175;175;175
69;69;138;219;237;138;62
80;117;80;236;80;212;240
217;11;48;74;74;74;168
91;91;95;91;91;91;91
293;293;293;142;293;293;293
219;286;65;32;219;122;122
278;69;64;64;54;278;54
73;266;149;210;73;225;149
242;185;15;15;242;93;79
34;140;158;207;24;24;158
232;166;101;166;34;232;34
177;177;177;287;177;177;177
250;234;110;112;112;85;112
112;259;100;300;100;300;17
275;214;214;225;169;120;275
218;218;218;218;218;252;218
180;44;41;189;286;69;175
58;58;58;58;58;58;46
241;241;241;241;241;66;241
115;282;139;239;165;69;206
67;102;67;13;94;94;102
189;29;38;137;128;105;199
115;253;195;115;76;115;135
68;55;68;68;68;68;68
95;262;143;102;143;95;197
100;225;30;163;225;30;100
143;143;83;143;143;143;143
258;259;72;175;199;230;52
35;271;190;190;250;35;271
226;226;226;226;226;24;226
239;70;70;70;70;70;70
35;200;228;35;10;200;10
183;127;236;59;24;236;236
52;119;208;267;119;119;263
116;116;116;116;116;116;103
160;160;249;238;217;234;238
263;65;288;34;144;33;156
233;191;89;12;194;124;8
265;258;68;265;265;68;265
253;157;271;150;271;271;9
229;57;248;57;291;291;229
34;159;159;108;279;34;279
117;117;117;117;117;31;117
94;186;94;94;94;94;94
62;136;261;261;96;261;137
13;13;13;178;13;13;13
126;111;135;117;111;64;111
217;64;111;52;94;255;118
212;270;17;17;164;245;17
67;153;28;67;15;45;45
202;202;201;201;165;165;240
237;239;239;125;114;85;125
40;291;152;31;40;291;166
94;19;94;209;19;225;19
30;145;252;94;194;264;41
211;181;211;211;211;211;211
278;211;211;118;198;211;265
138;280;184;21;154;74;154
145;84;35;255;23;191;43
201;113;300;113;300;24;24
248;263;42;246;276;222;271
143;19;139;19;143;139;250
44;227;195;250;227;250;112
7;275;146;146;54;7;54
161;14;215;125;214;216;217
140;242;291;140;126;126;42
43;43;160;129;165;160;165
130;264;130;130;130;130;130
62;62;61;62;62;62;62
228;172;228;228;228;228;228
17;217;14;14;147;147;17
22;72;72;72;72;72;72
143;244;169;217;109;218;36
142;165;61;52;142;142;208
245;178;196;196;128;178;128
283;177;239;129;40;91;210
223;231;63;227;24;240;185
123;123;172;195;123;69;164
140;146;99;163;140;140;132
207;207;192;207;207;207;207
260;284;203;284;95;239;260
129;237;65;170;43;65;170
249;12;48;27;48;264;249
283;161;211;17;283;161;211
111;85;85;85;294;35;175
170;7;7;170;27;102;102
101;80;80;149;120;80;265
44;37;37;15;118;204;118
235;48;196;36;36;88;36
155;155;242;49;37;37;242
257;78;118;13;78;13;123
278;262;82;290;75;216;247
251;270;219;86;87;86;86
68;210;245;144;245;105;144
244;244;244;206;244;244;244
145;237;272;237;67;237;46
91;31;194;194;268;258;31
279;279;279;94;279;279;279
181;184;130;224;224;221;184
176;275;263;263;129;263;166
56;56;56;56;56;94;56
154;138;188;63;233;16;153
209;277;141;141;148;277;204
160;16;16;16;16;16;16
208;208;208;208;208;208;219
166;81;81;239;239;58;194
273;273;286;96;288;273;42
76;18;184;163;51;51;163
62;260;127;259;157;181;276
45;28;45;138;60;174;28
5;173;91;173;231;231;5
208;5;300;173;10;17;244
153;204;167;234;110;247;70
298;172;231;187;284;114;13
116;294;49;236;110;294;294
110;214;62;68;201;110;214
70;275;272;275;272;294;70
169;169;123;216;123;216;277
143;73;129;99;65;272;175
40;86;187;131;187;131;145
185;185;66;185;185;185;185
26;224;206;79;283;236;288
101;105;105;93;93;75;6
190;190;257;190;190;190;190
119;230;119;119;119;119;119
243;284;243;284;271;135;135
164;202;164;105;270;164;182
19;10;103;94;15;221;257
14;162;37;124;211;19;229
147;44;154;12;78;147;78
100;110;222;222;222;135;17
121;112;192;176;10;253;31
164;252;186;254;168;104;71
245;191;250;191;135;250;135
259;160;259;265;265;199;199
65;236;140;254;140;254;65
216;232;163;232;163;86;86
169;169;169;169;123;169;169
120;215;222;102;277;116;223
138;223;149;149;223;138;299
181;191;90;226;101;116;153
178;143;65;251;63;163;21
182;58;196;182;58;196;8
217;265;257;257;35;35;217
111;56;296;296;84;56;84
185;185;185;273;185;185;185
107;171;124;250;77;77;77
169;202;268;14;14;268;150
39;210;35;118;123;126;178
207;182;207;130;38;182;38
267;247;246;15;15;15;108
248;210;210;197;197;57;57
226;260;20;260;260;274;264
291;60;291;213;225;291;8
71;212;212;199;199;71;152
178;234;234;234;234;234;234
140;166;13;148;208;270;284
71;55;71;218;218;187;187
272;262;227;144;166;284;290
97;97;97;97;97;200;97
100;203;112;203;186;125;100
113;15;247;113;113;17;118
40;187;193;247;40;162;40
182;218;121;103;103;103;135
158;158;158;158;242;158;158
25;181;71;173;181;36;25
74;120;40;271;40;40;166
274;185;81;65;9;241;150
51;164;138;84;164;51;138
231;102;102;299;231;300;144
220;28;149;220;76;220;199
92;201;79;30;202;202;201
202;257;77;269;257;291;202
91;91;40;80;91;88;75
169;169;169;246;169;169;169
59;106;261;32;104;297;11
228;197;253;253;215;253;55
210;210;80;159;216;133;133
125;275;125;120;288;275;294
35;178;184;74;74;178;35
47;277;284;47;175;277;152
125;278;125;223;63;278;63
107;156;255;148;255;107;159
89;109;286;128;109;185;286
183;183;183;196;183;183;183
109;109;109;109;109;109;143
185;233;7;185;93;93;233
47;88;207;93;207;47;47
231;232;28;79;62;232;232
210;210;93;210;210;210;210
243;85;211;77;61;61;61
157;85;85;85;85;85;85
166;251;135;166;74;229;74
251;251;251;210;251;251;251
214;180;214;214;214;214;214
136;30;240;150;30;30;71
86;33;269;80;33;266;33
51;86;86;78;51;7;7
179;299;181;299;140;184;140
210;270;142;85;16;34;252
50;212;50;112;112;26;159
239;121;239;146;206;292;206
103;91;286;267;284;226;176
152;261;91;103;210;104;107
44;135;86;123;135;94;44
239;78;145;145;133;152;145
260;80;80;249;80;172;114
275;53;53;275;42;264;179
155;235;77;263;258;155;258
135;283;231;170;70;215;93
34;235;81;34;86;141;141
138;22;156;200;156;165;156
23;218;82;265;101;229;270
241;72;72;72;72;72;72
276;276;276;276;276;276;283
251;218;84;84;13;229;84
50;43;44;211;43;44;211
128;245;128;245;180;180;96
36;184;34;135;72;33;116
214;90;277;84;277;277;96
168;165;157;246;157;246;168
126;269;143;126;63;126;104
191;99;129;96;208;129;129
118;221;41;26;271;221;221
209;222;62;209;73;176;209
299;78;222;222;84;222;112
280;206;280;280;280;280;280
15;297;297;196;202;196;202
242;14;242;242;242;242;242
216;115;86;267;9;171;184
88;55;293;77;153;188;187
58;210;67;210;10;10;58
221;262;113;101;101;218;101
188;188;188;188;188;188;29
286;279;72;218;279;72;248
290;116;92;72;279;123;186
90;90;20;149;44;44;107
255;255;255;83;255;255;255
172;224;111;89;195;124;292
291;272;247;112;272;291;112
158;61;129;35;194;174;191
149;110;149;29;149;238;78
214;87;208;282;112;260;258
273;40;40;273;40;74;74
12;12;293;12;12;12;12
143;82;143;143;143;143;143
73;256;73;73;73;73;73
189;89;189;189;189;189;189
240;17;246;124;274;36;220
59;163;139;139;139;244;41
179;179;174;77;132;132;174
110;119;119;236;46;46;86
121;121;121;121;49;121;121
276;276;77;276;276;276;276
104;272;245;134;198;295;144
30;253;28;30;28;160;253
30;67;193;295;286;281;224
296;111;40;239;243;19;268
126;78;7;167;31;250;183
145;145;145;145;145;145;297
178;146;143;143;104;178;104
124;236;9;145;55;293;135
173;236;217;91;245;213;62
283;283;34;271;152;15;283
225;133;225;183;48;128;133
83;212;71;71;118;83;236
279;279;279;279;279;244;279
77;273;30;186;220;29;143
120;193;94;131;131;295;295
38;253;24;24;191;24;258
224;220;258;201;224;224;164
216;216;232;39;100;100;232
238;283;205;238;138;205;9
235;285;142;235;12;232;232
267;261;70;267;267;282;135
31;54;31;31;31;31;31
159;169;188;169;188;24;9
245;99;245;245;245;245;245
294;214;294;135;78;78;63
224;299;224;224;224;224;224
135;162;135;135;135;135;135
130;150;107;130;98;150;108
15;77;196;138;77;77;99
161;183;183;161;243;243;81
208;78;272;193;193;148;78
157;248;9;104;278;157;157
174;174;174;174;57;174;174
244;244;244;144;244;244;244
153;256;126;239;153;153;52
242;107;242;242;242;242;242
74;245;74;251;25;25;85
160;166;125;160;44;125;44
212;22;59;120;173;181;47
163;163;163;163;163;280;163
253;253;300;88;88;194;300
150;99;74;211;204;191;81
253;253;253;253;293;253;253
47;47;149;227;60;60;98
29;246;29;257;171;257;152
264;84;156;277;80;280;258
11;99;110;11;92;279;11
8;269;125;165;41;8;8
6;143;225;271;269;261;80
136;223;223;223;223;223;223
88;88;88;75;88;88;88
299;230;22;192;184;209;10
264;293;120;23;120;23;72
28;28;28;28;28;28;297
221;23;292;116;286;39;121
74;299;299;98;299;159;121
124;124;194;55;194;281;281
64;64;64;64;64;64;128
18;103;18;18;111;144;179
279;279;81;81;183;165;183
227;263;248;222;263;263;6
18;226;18;226;166;165;165
212;212;297;212;212;212;212
82;82;288;82;82;82;82
111;169;169;169;182;214;135
238;204;238;238;238;238;238
28;224;39;251;39;223;39
113;228;47;113;228;258;258
47;95;151;275;47;143;275
86;17;259;207;207;224;95
271;189;234;11;287;156;181
119;27;52;155;119;188;119
87;67;284;87;140;14;87
231;69;231;99;271;271;99
285;200;190;188;190;200;188
282;282;282;282;282;171;282
137;59;103;278;150;233;65
17;283;289;197;283;283;115
190;273;171;148;190;148;273
7;7;150;75;80;223;150
191;163;59;283;150;135;284
239;149;149;149;191;281;8
245;140;245;245;245;245;245
97;93;97;154;93;233;233
83;83;94;94;169;264;94
178;178;178;178;81;178;178
184;246;202;202;22;184;22
192;102;102;168;215;167;102
194;272;194;194;194;194;194
82;69;74;212;25;25;69
183;107;68;135;272;164;10
110;110;110;110;110;110;148
257;141;194;267;289;267;204
78;78;78;78;78;78;78
29;267;66;293;149;267;267
67;278;219;36;219;196;219
204;158;158;158;158;158;158
132;240;240;240;112;26;226
82;91;74;99;17;101;215
50;185;122;95;41;224;161
91;262;227;299;300;227;144
82;82;82;82;192;82;82
13;13;13;168;13;13;13
242;173;173;173;173;173;173
57;202;221;292;204;102;127
97;113;10;188;202;14;182
169;297;297;169;142;275;275
285;225;138;34;285;225;18
204;204;204;202;204;204;204
99;7;241;24;72;72;72
165;232;45;112;112;232;165
213;138;138;138;138;138;138
160;174;157;21;208;136;170
240;111;87;249;111;127;111
129;95;243;95;145;28;129
104;223;223;272;143;272;71
8;27;185;71;185;215;8
141;87;247;141;247;78;87
171;229;229;229;229;229;229
130;99;277;94;79;79;130
151;219;219;74;92;219;243
138;270;270;126;126;243;138
62;58;58;58;61;206;106
39;202;114;114;27;115;114
6;92;6;6;58;151;6
105;100;93;228;93;93;207
35;270;270;165;28;243;243
191;299;284;273;181;185;253
100;199;281;113;199;199;140
233;82;214;81;288;180;90
170;259;194;71;72;72;72
274;30;30;237;224;140;30
15;15;194;15;171;298;298
167;177;46;167;198;177;79
243;125;243;55;149;149;217
48;69;50;127;48;28;50
107;107;35;49;214;49;214
274;118;118;118;118;118;118
34;22;21;182;270;248;229
97;64;97;64;50;271;50
273;120;163;63;273;274;273
153;153;153;153;153;202;153
104;184;150;184;151;150;104
77;20;54;165;54;103;165
273;57;296;226;273;296;226
189;189;189;189;189;189;90
41;258;52;37;152;23;106
118;113;118;241;113;241;56
55;211;83;183;103;103;211
207;32;69;199;99;99;99
25;255;165;255;100;52;165
189;191;179;191;140;179;76
135;277;278;293;216;299;169
181;71;297;71;243;11;181
112;168;94;94;83;112;246
199;162;199;48;48;104;162
197;197;197;197;197;87;197
207;275;207;27;156;156;27
296;215;8;193;8;193;215
220;94;258;94;208;9;9
283;283;283;283;283;283;124
144;48;204;159;117;6;179
282;121;121;266;176;218;121
97;183;54;10;97;108;54
281;281;286;286;214;221;221
99;181;192;25;121;75;41
221;202;221;221;221;221;221
252;130;124;252;104;264;130
64;249;262;64;224;262;271
263;214;76;237;65;237;237
261;101;47;261;101;47;189
134;73;73;73;73;73;73
199;289;39;79;79;79;286
24;264;289;238;89;230;245
174;231;129;6;97;238;18
167;241;162;162;226;167;286
222;222;43;23;43;188;23
202;246;266;135;135;215;246
87;257;211;50;87;257;261
252;125;65;74;194;238;133
296;234;66;270;98;90;234
273;28;225;7;239;228;112
299;299;28;299;299;299;299
96;265;96;102;59;110;96
194;291;193;193;194;185;185
148;35;35;114;35;193;58
232;246;150;232;159;150;159
300;300;300;300;300;166;300
262;233;300;169;256;300;169
93;246;139;246;5;5;134
156;9;151;136;17;49;124
243;243;243;199;243;243;243
248;248;248;248;159;248;248
104;202;104;104;104;104;104
172;14;11;92;40;27;172
300;124;265;265;168;265;194
146;146;189;72;189;51;6
233;233;233;233;233;71;233
102;68;265;98;164;98;102
28;79;42;34;229;8;161
238;238;238;238;238;238;253
209;111;89;160;201;232;153
94;94;76;258;94;258;76
171;83;131;22;128;101;23
15;15;15;248;15;15;15
13;13;13;13;13;53;13
193;156;158;168;205;187;108
281;266;103;266;266;136;234
33;14;292;33;26;33;43
249;291;247;294;249;166;249
163;201;230;59;163;163;17
249;249;112;189;189;42;218
246;74;246;253;284;102;246
153;153;153;153;153;153;215
21;188;101;188;188;126;35
47;96;100;215;267;136;256
272;272;272;272;272;272;34
97;103;235;119;236;240;283
70;70;70;70;50;70;70
91;27;69;35;133;35;69
244;244;244;244;244;164;244
212;212;7;212;212;212;212
111;241;139;78;139;241;111
222;194;148;194;74;194;145
146;243;243;163;115;163;146
115;115;85;185;86;273;115
295;264;295;295;295;295;295
292;111;124;124;131;238;124
29;29;81;154;259;226;259
278;278;278;278;9;278;278
134;134;272;272;245;93;93
255;18;18;18;18;18;18
174;174;174;174;209;174;174
248;248;248;248;248;248;146
218;204;32;226;77;208;236
132;132;132;132;231;132;132
111;241;91;111;241;111;239
82;208;218;217;218;217;208
168;173;200;261;173;26;26
33;296;269;71;62;71;71
201;33;33;166;166;201;99
74;74;247;74;74;74;74
26;26;42;62;300;26;155
165;148;207;278;278;186;207
21;21;21;21;21;45;21
78;78;120;78;120;34;34
16;277;16;53;47;16;102
176;45;45;45;298;238;100
208;117;208;195;132;117;25
162;165;211;180;180;211;85
30;64;70;90;64;70;30
178;106;218;155;199;218;178
233;58;171;141;270;141;141
203;82;294;116;116;85;171
159;155;288;116;159;115;155
28;18;130;130;18;18;155
236;292;236;129;239;292;239
116;200;200;276;116;10;10
225;273;108;273;273;151;102
142;62;146;146;88;88;62
199;199;245;199;199;199;199
121;82;82;87;286;39;286
78;43;99;43;99;78;11
208;208;208;100;208;208;208
149;139;193;155;155;139;149
206;206;280;206;206;206;206
281;261;281;123;123;23;23
290;32;290;258;258;152;294
33;39;212;291;291;39;299
49;222;223;122;151;290;179
112;112;112;112;112;112;39
298;144;256;264;256;256;219
97;97;97;97;121;97;97
171;27;171;27;75;10;10
280;216;145;8;145;280;8
259;259;259;277;259;259;259
273;255;240;69;240;78;255
179;176;95;91;232;177;130
117;117;117;117;117;117;280
87;25;218;73;129;288;5
218;282;282;61;241;61;241
245;206;139;106;248;80;179
250;6;227;216;179;182;216
119;41;119;279;279;41;293
114;114;245;114;114;114;114
8;156;273;102;165;66;131
98;98;98;180;86;149;164
35;240;240;66;143;66;129
115;43;14;14;72;14;80
133;180;283;134;133;110;133
123;112;99;153;112;13;112
94;172;94;254;94;173;230
229;229;229;229;229;63;229
8;190;46;92;226;232;116
255;255;255;255;93;255;255
23;74;17;17;17;196;129
240;240;240;240;240;240;283
264;165;165;105;165;62;41
79;148;148;148;148;148;148
294;260;53;294;260;167;167
19;120;240;240;210;120;265
217;137;137;95;12;95;298
238;90;238;238;238;238;238
134;134;134;134;134;134;231
39;88;169;169;39;300;300
34;204;284;277;143;74;79
204;274;41;72;274;204;41
14;48;56;119;179;168;125
31;31;285;31;31;31;31
152;152;152;152;152;152;100
85;45;45;85;105;288;288
282;31;126;192;113;31;113
154;235;85;98;71;11;83
274;45;207;225;6;193;9
61;70;16;61;60;16;41
198;272;159;79;137;292;292
234;198;109;109;109;11;99
168;196;196;253;230;253;168
284;29;225;53;125;64;218
243;18;84;186;278;282;231
37;37;37;49;28;18;148
137;137;90;279;90;32;268
24;122;103;186;137;24;137
184;200;200;247;13;137;200
242;299;248;248;121;248;51
104;253;44;37;140;236;155
280;269;79;290;269;79;123
22;184;126;22;187;22;84
200;200;200;200;272;200;200
230;56;17;152;43;6;161
188;188;166;182;166;155;182
121;240;139;240;154;154;121
37;84;84;84;84;84;84
65;41;125;65;228;125;90
18;180;18;18;269;18;181
85;38;85;257;257;129;38
135;135;135;135;135;164;135
142;219;161;33;186;85;239
221;221;221;221;89;221;221
50;50;207;249;249;207;57
43;240;87;43;87;43;88
221;213;245;213;125;222;213
37;37;25;188;25;25;131
298;40;92;112;70;204;237
196;265;265;64;192;192;68
10;173;255;255;9;173;277
260;260;260;260;260;260;145
200;200;200;200;24;200;200
269;269;269;84;269;269;269
167;167;226;196;214;167;64
194;38;194;215;104;218;38
214;42;201;98;33;98;33
237;240;162;278;240;162;278
212;207;212;207;294;264;264
132;282;184;57;57;282;70
151;175;71;151;9;175;9
191;71;74;282;71;239;71
193;18;72;116;131;66;53
211;211;211;52;211;211;211
102;267;162;209;209;162;102
13;13;296;70;145;13;13
115;111;115;234;115;160;148
66;216;66;66;66;66;66
71;166;71;166;96;96;207
87;118;118;118;118;118;118
8;34;8;34;226;226;45
79;7;238;156;29;7;238
152;138;215;68;68;215;138
214;93;176;296;193;176;214
18;102;207;191;145;46;37
187;187;187;19;144;36;73
89;107;250;188;107;249;188
27;132;66;94;212;192;129
18;122;210;70;122;122;80
6;226;184;43;59;211;172
82;281;258;208;203;22;119
78;151;78;78;78;78;78
62;62;62;62;288;62;62
248;185;89;176;248;147;185
281;239;239;178;170;170;261
181;87;171;286;25;161;132
247;296;63;109;297;132;78
122;47;300;9;218;218;218
140;140;140;140;58;140;140
180;119;180;136;263;180;131
160;124;160;223;124;223;260
281;281;22;281;281;281;281
99;116;197;197;10;10;99
16;44;100;140;44;140;75
119;10;59;59;300;208;59
97;81;264;288;203;14;40
18;18;111;72;68;68;72
198;189;75;151;277;11;124
11;11;274;11;11;11;11
299;165;281;281;20;281;269
265;265;265;265;265;166;265
248;222;12;274;28;216;107
151;137;137;137;137;137;137
194;184;39;184;258;39;194
176;176;176;176;176;10;176
173;179;224;224;221;173;111
191;191;188;143;188;143;35
23;23;252;116;23;41;156
235;144;20;165;94;20;20
35;33;275;253;237;237;237
59;203;270;59;222;222;270
140;140;135;140;140;140;140
87;46;265;46;127;127;265
225;262;244;210;151;81;270
285;289;285;131;131;198;289
163;130;176;278;176;278;190
191;124;124;124;88;110;180
80;290;124;124;237;237;80
275;218;275;55;218;56;43
262;61;61;61;225;195;217
189;153;8;8;227;19;8
97;273;120;266;97;266;120
128;294;268;268;114;128;294
154;263;188;234;188;263;234
45;45;184;45;45;45;45
140;90;270;90;73;270;140
246;192;41;104;104;104;71
223;15;223;223;223;223;223
296;162;296;259;296;152;130
270;277;36;252;186;151;291
282;221;59;59;80;80;282
60;106;62;123;266;72;40
152;5;79;40;68;89;38
170;194;53;142;142;98;142
30;291;156;215;215;255;215
28;79;157;36;239;219;207
270;294;294;230;58;270;230
20;27;296;286;286;296;20
133;133;133;133;133;8;133
224;101;101;264;224;75;264
293;45;293;256;7;234;234
131;83;234;153;234;29;153
94;191;148;7;7;94;191
195;117;38;135;176;197;106
293;279;20;143;284;137;128
33;73;55;102;292;117;191
50;50;50;50;50;179;50
239;257;129;257;50;257;295
116;231;116;138;196;116;296
133;247;247;145;250;145;250
166;271;166;166;166;166;166
286;286;286;286;65;286;286
74;181;78;180;119;237;39
245;23;77;77;269;245;160
90;244;244;244;244;244;244
79;79;140;140;106;89;106
96;96;232;96;96;96;96
253;297;297;176;227;300;297
18;42;42;42;5;293;35
265;96;174;85;34;151;294
138;138;138;138;277;138;138
196;196;176;105;271;286;196
284;284;284;85;20;252;73
254;254;168;168;110;98;190
198;224;288;288;224;233;198
142;100;142;100;157;142;18
46;24;32;189;294;24;141
120;120;237;237;106;161;106
211;54;135;135;10;104;135
131;131;131;247;131;131;131
104;32;272;168;264;165;143
152;30;152;163;30;203;163
73;73;73;266;73;73;73
272;125;289;165;149;82;31
79;100;232;232;153;232;37
230;158;194;158;194;142;135
287;121;264;263;287;84;263
135;93;109;109;109;147;103
35;35;35;35;292;35;35
63;72;205;72;163;205;9
86;86;251;252;157;86;243
300;300;300;300;300;300;224
207;286;286;286;286;286;286
110;116;119;219;47;20;166
51;51;51;34;51;51;51
208;64;243;133;133;133;253
219;206;206;274;218;38;206
46;300;122;300;243;113;300
108;152;173;108;152;256;264
152;80;292;180;216;216;216
72;30;189;162;162;189;30
27;27;27;27;27;99;27
218;125;81;81;111;218;111
105;229;121;77;121;105;77
50;90;290;132;132;132;19
52;52;52;52;52;52;143
26;166;119;261;147;166;166
240;67;118;119;240;119;118
63;173;173;173;173;173;173
21;168;283;239;283;283;79
25;145;212;276;167;28;242
185;51;185;202;185;55;184
239;78;50;78;276;239;271
107;197;215;8;197;120;197
188;112;201;201;246;40;201
242;279;10;208;279;49;242
129;129;129;296;129;129;129
5;5;5;292;5;5;5
16;218;147;167;147;261;147
38;69;21;61;38;81;38
146;177;146;146;146;146;146
106;175;95;95;106;231;231
90;109;122;90;81;122;81
131;155;225;173;111;103;201
84;79;206;141;173;250;145
234;53;193;193;64;193;256
24;24;24;24;24;293;24
280;237;246;150;200;178;73
56;79;166;56;181;109;166
115;115;153;97;97;188;242
291;291;291;291;255;291;291
180;180;201;45;201;45;290
71;256;234;71;238;238;256
64;224;144;64;8;144;8
268;178;268;157;249;157;224
228;228;228;228;228;228;37
51;169;126;126;12;169;51
210;105;99;105;151;105;82
167;150;299;64;300;79;55
126;292;243;249;249;292;188
196;110;299;280;214;159;93
140;291;291;85;289;60;85
182;19;158;49;113;65;212
