28;16;63
23;10;52
16;21;84
30;20;72
22;23;63
10;14;72
17;24;26
10;16;27
18;28;22
29;24;20
20;16;69
15;30;84
16;22;36
20;20;28
28;24;66
20;20;18
14;16;44
19;20;42
26;16;36
14;28;78
28;13;22
15;19;42
24;19;18
18;20;20
30;16;48
11;14;36
21;24;60
30;13;12
28;29;46
29;12;27
10;13;23
30;19;14
24;17;48
19;25;42
20;24;15
15;12;24
27;11;22
10;21;69
24;13;22
23;15;22
30;26;10
13;20;26
14;29;20
25;22;36
14;16;57
22;25;51
11;30;33
30;12;69
24;23;54
27;30;58
16;30;56
11;11;36
26;30;38
17;22;56
14;21;14
22;10;30
20;23;36
25;13;27
30;26;26
23;19;19
20;12;57
25;20;23
27;29;21
18;26;32
12;28;14
20;11;54
20;23;63
18;20;22
27;14;32
10;27;50
10;21;45
11;25;28
30;12;13
11;21;38
10;16;30
29;18;20
13;22;40
27;10;20
21;16;26
24;18;57
27;27;24
28;14;42
11;22;32
21;29;25
24;27;69
21;12;60
27;28;60
30;19;90
18;24;36
20;24;14
29;11;63
28;15;12
11;19;57
28;29;90
23;11;13
30;22;32
25;30;15
22;14;36
26;27;18
15;18;90
17;28;36
19;20;54
29;16;14
23;30;46
17;18;34
28;15;33
11;24;58
12;25;29
20;17;51
22;18;33
13;21;23
10;11;54
16;23;19
14;26;54
13;11;20
10;22;22
24;25;10
26;22;39
28;30;22
24;16;28
11;18;24
16;14;28
24;20;46
10;10;75
28;30;20
11;16;60
19;24;26
26;23;30
15;13;75
15;11;20
29;21;81
29;13;15
22;16;90
30;16;46
30;14;87
18;23;42
30;23;18
20;12;25
26;30;44
30;18;78
21;11;45
25;11;90
17;25;30
25;14;60
12;11;36
27;15;75
26;27;14
17;20;69
28;25;16
13;16;54
15;28;81
19;14;42
11;17;20
27;21;30
21;14;78
12;22;50
30;17;24
22;28;10
28;16;39
10;27;60
27;25;48
28;12;25
20;24;51
22;14;23
24;15;56
25;22;29
16;22;12
19;18;30
30;27;87
25;20;33
11;21;34
11;12;54
16;28;39
27;17;56
14;19;46
16;14;84
28;11;13
26;20;19
10;23;19
11;15;90
26;10;28
14;23;20
10;11;11
30;24;75
27;19;10
30;25;15
20;14;24
10;23;40
25;21;87
13;19;19
28;24;26
13;17;30
29;29;30
12;28;48
18;27;40
12;23;50
27;30;78
30;24;45
14;10;33
12;23;38
18;25;19
11;14;28
11;11;38
21;28;18
25;19;48
24;13;14
13;26;36
30;22;60
24;20;25
26;17;24
17;17;22
28;12;58
29;21;24
24;18;30
22;29;24
13;28;44
26;12;60
28;24;24
16;28;15
12;30;17
11;28;56
29;11;26
16;17;20
30;29;38
21;12;87
18;16;39
18;22;84
26;20;30
11;17;75
21;28;69
24;26;69
14;11;36
20;17;60
12;14;84
12;24;58
17;22;17
12;25;44
24;29;48
27;24;54
30;21;60
21;23;17
19;22;54
19;20;30
21;16;84
15;10;30
12;11;29
16;17;12
20;13;28
11;18;12
22;28;28
10;11;84
24;13;30
17;23;72
24;12;17
24;11;54
27;14;57
22;26;52
21;26;60
14;19;22
11;19;39
15;19;69
13;28;15
16;23;39
17;10;40
29;13;39
22;10;23
20;25;90
19;16;26
18;30;24
17;22;13
29;10;26
18;12;26
21;27;54
27;24;81
19;13;30
23;15;60
14;30;22
26;10;56
24;24;10
27;15;45
27;29;42
27;21;51
24;14;16
14;26;42
30;22;81
10;19;51
28;20;24
25;22;42
29;11;46
22;10;87
22;15;16
11;10;21
22;10;58
23;25;18
17;21;24
26;11;87
30;13;60
21;25;84
22;23;19
14;26;42
26;13;26
22;15;15
17;21;23
23;29;15
18;18;20
21;30;46
23;23;50
18;25;20
28;16;24
26;28;27
21;12;48
15;20;36
30;24;18
13;13;57
10;12;36
25;23;28
27;20;11
14;10;48
28;26;75
23;18;30
13;23;39
24;12;51
15;22;72
14;18;22
26;24;63
12;27;58
18;21;50
25;19;45
18;26;56
10;25;36
12;28;26
13;12;75
15;21;20
19;15;33
14;21;28
16;29;50
17;12;19
12;11;24
24;28;36
23;24;10
15;30;32
28;27;57
25;18;38
12;28;34
11;19;16
21;22;52
23;19;90
24;15;63
24;25;28
26;22;36
28;27;25
24;10;46
18;28;81
20;25;26
15;21;72
13;13;36
26;10;34
13;28;26
11;30;30
10;12;19
30;12;54
17;23;26
17;21;50
22;19;39
14;17;45
26;11;44
13;11;16
19;17;72
28;28;10
26;19;63
28;18;21
11;28;52
21;21;34
25;27;57
20;17;46
26;19;50
16;15;33
13;16;28
20;24;32
23;24;21
15;16;15
18;21;22
25;23;63
11;20;51
26;24;87
28;14;51
16;21;28
19;17;57
11;28;57
20;13;25
23;18;33
23;24;58
23;10;12
19;12;23
14;25;38
20;23;52
28;14;18
15;14;36
24;23;34
13;26;30
10;20;54
28;14;48
12;27;10
15;30;24
30;16;38
18;27;45
10;29;26
20;26;21
30;22;69
24;17;60
16;16;75
12;21;15
30;15;36
27;11;28
10;18;44
21;20;20
17;22;57
16;16;72
24;18;42
28;13;78
20;19;13
23;21;69
26;23;72
22;21;78
10;12;12
10;25;51
21;14;17
11;18;17
27;24;50
18;14;28
13;25;19
27;14;51
29;25;34
12;14;81
24;18;72
21;17;22
13;21;12
25;28;58
22;19;24
22;28;45
26;25;30
11;23;23
19;15;36
23;15;18
29;20;20
27;26;30
11;26;20
21;15;39
26;18;36
20;19;84
30;29;50
18;17;18
28;15;60
19;20;90
11;11;11
10;11;12
14;22;13
24;29;23
19;29;57
17;26;81
14;13;57
27;11;63
28;12;17
16;29;54
13;16;54
10;23;14
14;25;46
29;29;54
29;30;75
19;27;26
21;19;48
20;11;54
21;12;27
30;22;25
22;24;11
17;19;60
24;25;72
22;15;15
17;23;44
15;16;46
30;12;27
13;25;45
13;24;12
30;19;20
26;25;20
13;22;84
22;26;52
30;14;21
14;28;63
26;18;30
21;13;48
25;10;39
16;14;44
10;27;30
19;11;16
21;17;75
11;23;28
28;28;44
29;24;63
20;24;11
23;20;60
20;13;19
21;25;26
10;12;48
29;19;52
24;29;57
18;25;16
20;16;54
13;13;22
28;18;15
22;24;21
14;21;20
16;20;14
24;27;38
19;15;44
15;25;39
15;10;48
14;17;15
24;29;84
17;21;32
22;27;26
22;26;29
19;26;22
21;15;60
19;14;28
29;17;33
25;14;78
18;11;24
19;15;30
27;11;36
30;13;27
25;19;84
21;27;19
13;11;72
27;13;60
22;26;32
25;19;23
25;17;38
16;28;18
28;20;26
23;14;32
13;21;33
30;23;24
15;14;42
27;22;30
16;25;63
11;11;60
14;20;38
19;25;36
25;14;54
26;19;87
21;18;17
10;24;56
14;23;24
25;17;72
19;25;78
23;13;66
17;18;30
27;20;48
21;27;75
13;30;81
21;25;30
23;29;75
25;13;90
17;13;42
27;28;30
25;29;78
27;28;24
28;15;54
27;21;22
12;13;20
25;10;54
26;25;12
16;28;32
19;22;22
28;13;18
21;16;63
19;30;52
30;24;32
12;19;66
19;16;14
29;12;50
25;22;44
22;14;27
13;28;40
12;27;28
12;12;26
12;24;13
28;15;39
20;26;45
16;29;19
24;15;24
23;16;26
14;24;56
16;30;72
18;10;12
21;24;22
23;16;46
29;25;36
27;13;51
20;16;27
25;19;13
30;18;24
18;17;33
24;21;60
17;11;42
14;16;13
15;11;40
10;25;20
18;13;26
14;21;48
17;16;50
13;25;42
20;17;78
26;28;78
20;26;29
28;13;27
25;16;18
11;16;66
20;27;28
24;21;69
18;30;90
27;27;75
24;16;34
23;28;24
11;18;81
12;30;20
29;24;30
24;29;39
29;19;46
23;26;72
21;20;16
13;23;40
28;30;63
14;27;50
18;27;30
13;11;24
26;20;60
29;30;52
22;13;56
18;28;22
26;14;20
29;19;42
23;17;28
21;16;17
26;13;44
14;14;18
25;22;14
15;21;42
15;29;30
23;17;32
25;17;27
22;13;29
26;19;54
17;12;58
20;23;56
11;19;19
25;24;56
26;25;17
13;29;24
30;25;36
16;30;29
20;15;54
20;22;39
17;11;90
16;21;36
29;26;78
22;25;84
29;25;54
30;10;81
21;30;18
10;28;44
23;26;42
21;18;46
18;24;78
25;24;48
10;23;51
26;20;30
16;28;11
26;16;23
30;10;39
18;21;48
23;11;27
14;10;25
24;20;17
12;11;39
12;23;20
20;22;22
28;12;81
10;27;25
11;27;18
10;15;19
23;17;21
24;29;42
18;20;10
27;25;75
23;24;63
24;19;75
14;24;27
26;20;48
18;25;39
12;13;11
10;22;28
12;12;66
20;29;81
23;24;54
15;25;36
20;17;19
10;24;18
18;27;30
25;26;45
29;23;14
11;23;60
27;14;22
24;11;30
13;27;12
12;23;10
16;15;22
13;18;15
21;24;63
28;29;90
11;27;78
30;25;52
15;27;36
20;23;22
29;30;84
29;14;54
13;26;29
26;16;27
18;14;30
13;23;46
22;27;54
14;25;38
24;17;25
13;22;24
27;16;33
22;10;32
24;17;26
25;27;54
20;13;44
30;14;19
14;14;57
22;13;30
28;29;18
17;13;66
10;28;30
29;12;38
21;15;22
25;26;24
19;25;38
11;16;30
25;19;22
18;23;18
28;24;18
22;24;18
14;21;60
21;22;60
13;27;32
10;30;17
10;29;16
24;13;60
27;22;48
12;28;15
18;17;66
30;11;12
26;15;25
20;30;38
25;24;87
26;17;39
16;11;30
13;12;42
28;28;36
14;12;48
19;26;30
24;21;22
23;20;10
11;27;23
11;20;34
13;29;39
23;22;29
15;30;60
16;16;16
22;14;54
17;23;36
17;21;48
27;13;90
12;30;27
28;14;57
21;30;72
19;17;81
28;19;87
28;10;56
19;11;22
22;11;44
15;11;54
22;13;87
27;17;16
10;11;16
17;28;52
16;17;45
17;29;72
20;28;34
11;23;78
15;27;30
30;20;19
22;24;22
23;10;63
28;30;42
27;26;42
12;15;54
20;30;39
12;10;84
27;17;28
22;22;20
20;26;44
30;15;22
16;30;56
30;24;48
14;25;24
29;22;26
15;13;38
13;18;52
10;21;75
19;20;48
10;17;23
14;14;90
21;18;45
18;27;32
11;12;48
22;26;33
19;15;36
19;21;45
30;22;22
26;30;39
23;12;13
19;20;90
18;23;17
29;22;78
27;28;23
10;29;40
29;12;12
24;29;44
23;30;81
23;12;20
11;23;16
11;29;29
26;16;45
15;19;15
23;25;20
25;28;66
11;30;60
20;19;28
24;28;30
22;10;90
30;16;52
25;23;22
14;28;42
30;22;15
11;21;78
19;24;46
21;16;25
16;11;26
17;11;60
21;20;33
24;19;38
14;10;21
30;16;13
11;12;32
18;29;90
20;17;90
19;21;24
23;13;46
21;16;56
20;24;13
20;10;28
18;16;48
17;26;81
19;18;15
24;22;28
16;25;90
18;14;19
12;29;16
12;18;13
22;14;26
10;18;20
24;17;21
25;20;44
14;11;18
17;26;25
23;28;54
29;25;36
11;10;56
20;13;54
25;30;21
15;28;72
13;28;78
16;25;87
15;25;28
19;11;25
12;12;60
13;11;11
18;11;69
14;10;38
24;13;52
19;30;10
19;27;45
11;11;36
25;26;24
13;11;81
16;16;48
13;11;10
27;26;87
14;20;23
13;12;30
28;15;45
19;12;19
24;29;15
29;14;18
16;10;45
12;18;11
16;20;42
23;11;21
26;14;42
28;29;30
21;17;15
20;18;66
18;10;21
20;20;56
24;12;42
22;25;50
29;30;25
28;10;69
30;10;25
17;17;39
25;15;16
26;23;22
24;30;81
24;23;48
17;17;63
30;29;20
15;18;20
10;16;30
29;14;32
13;25;40
14;21;14
13;20;46
13;18;13
27;22;40
13;22;44
28;19;28
18;20;60
29;22;28
28;28;24
20;29;38
10;14;28
24;24;50
17;21;30
30;27;48
11;15;19
30;10;18
10;20;23
17;26;60
17;26;16
29;25;78
11;12;28
28;28;78
19;20;21
18;24;30
27;21;42
11;24;14
21;29;78
15;26;46
20;27;25
24;15;69
28;18;48
14;23;46
11;25;42
20;27;81
20;27;66
15;19;21
15;18;27
28;25;45
12;11;50
11;30;25
24;14;54
10;30;21
16;25;24
10;24;36
27;26;20
13;26;87
22;14;29
24;25;24
20;10;36
22;17;52
14;24;45
14;23;34
25;28;38
28;27;42
30;29;46
25;23;42
19;22;14
25;30;42
23;28;60
25;21;63
22;11;17
19;20;30
28;19;63
14;19;30
22;26;13
26;24;42
23;26;32
26;23;24
29;30;28
18;13;23
28;11;14
10;24;20
30;20;19
30;23;16
30;26;21
29;20;12
26;23;12
18;14;38
19;21;27
13;22;90
10;26;26
18;21;42
28;29;75
20;18;54
23;25;40
22;16;16
22;22;33
30;17;78
30;27;18
25;26;10
24;16;10
24;27;19
14;13;26
15;27;30
14;11;57
19;21;16
18;22;30
20;21;87
13;23;39
18;19;72
12;30;60
16;15;48
30;16;26
13;17;40
27;16;60
30;28;56
24;15;18
18;14;24
27;25;36
19;15;50
14;12;45
16;18;72
12;27;11
18;11;14
25;19;10
30;11;12
22;28;36
23;27;45
18;19;90
22;27;10
30;20;42
24;16;28
22;21;15
18;15;38
11;25;69
18;26;90
23;18;19
14;23;11
23;23;25
14;23;63
25;30;60
22;30;19
19;24;87
21;12;18
12;11;17
14;21;24
10;26;57
24;29;69
15;25;17
27;13;48
18;23;58
11;27;30
22;21;22
19;21;57
30;13;50
18;20;75
16;23;38
26;23;12
20;21;22
11;29;52
25;30;22
13;17;30
23;19;20
13;12;24
26;13;22
18;20;32
30;30;28
25;25;14
13;13;78
26;15;52
22;24;17
10;14;28
22;12;56
22;14;46
14;30;60
22;15;32
17;16;27
27;14;42
14;28;69
10;26;36
18;13;42
11;23;26
19;22;60
30;17;45
12;20;25
15;10;23
24;23;48
19;17;34
13;16;30
25;12;42
12;18;38
19;13;81
24;14;20
21;17;57
19;11;51
24;23;27
12;27;21
20;17;54
18;21;90
13;13;81
23;19;36
15;13;54
13;25;54
28;30;36
23;17;17
16;12;58
30;30;20
19;25;63
25;27;19
15;10;87
19;14;60
26;14;40
18;16;26
28;13;11
27;29;56
26;11;15
17;22;16
22;20;32
26;17;27
28;18;48
25;18;52
15;20;20
16;17;54
17;19;16
23;26;46
26;20;39
23;30;36
11;15;72
20;26;57
10;19;13
11;18;48
26;21;17
10;19;45
22;20;66
27;13;72
11;13;30
13;27;48
11;16;15
29;14;19
23;13;25
22;19;12
16;29;46
14;14;44
15;16;60
23;26;52
18;23;36
20;16;32
22;17;78
23;28;11
14;30;24
10;12;23
10;15;48
21;12;54
14;22;17
17;27;34
27;20;58
14;22;30
28;19;33
24;21;11
28;25;28
15;27;63
18;11;50
29;25;63
30;29;40
19;11;69
20;15;29
24;24;30
25;29;51
13;20;18
17;24;15
17;15;60
13;12;48
23;15;48
19;21;48
30;12;22
12;10;51
25;14;36
27;25;13
14;16;30
18;28;50
24;14;24
13;14;36
17;13;21
30;11;54
30;21;58
25;18;28
18;26;33
16;13;40
21;26;48
16;16;44
27;11;12
28;29;26
25;20;78
30;28;60
12;18;29
13;18;28
18;11;54
20;21;29
30;14;69
21;13;11
22;15;33
28;14;75
14;22;72
16;17;21
23;21;24
17;25;90
14;16;20
23;20;84
18;13;24
12;28;21
10;27;15
23;12;26
23;22;42
25;13;24
14;19;28
27;30;57
18;23;39
30;10;69
27;27;78
23;20;18
14;11;32
17;17;54
25;29;90
16;24;72
25;23;26
16;16;87
16;22;11
21;30;28
23;24;30
11;29;36
27;14;48
25;27;33
12;16;42
10;12;36
21;20;38
25;15;78
16;21;28
19;15;16
24;18;30
22;17;56
23;22;87
12;19;28
26;19;22
28;13;38
30;22;57
12;23;17
28;20;81
22;23;50
10;24;81
29;19;52
14;25;48
18;14;26
17;24;24
14;19;34
24;15;13
16;10;28
27;27;48
14;26;32
22;23;34
23;14;36
23;13;42
30;23;54
29;14;72
24;10;24
11;12;38
11;24;66
22;23;56
28;12;58
27;27;69
20;20;12
26;17;12
18;13;32
21;11;54
19;11;45
21;29;40
16;19;19
15;18;26
11;21;28
16;18;19
30;11;19
27;26;19
15;10;29
17;22;84
29;29;45
25;17;54
25;19;54
21;21;42
26;16;36
29;18;29
12;12;22
30;27;10
22;16;36
17;24;17
18;12;42
29;20;69
15;24;20
12;26;81
14;17;58
23;28;78
19;16;22
11;22;26
22;23;28
29;25;26
12;30;13
26;29;30
15;11;29
23;25;11
13;24;87
23;14;20
19;17;26
19;21;19
18;26;56
14;24;69
25;28;22
24;24;11
18;16;50
13;20;28
17;29;23
22;10;18
20;28;12
19;29;38
16;25;14
30;16;84
25;10;25
21;18;34
30;17;19
25;29;72
15;30;16
14;11;78
12;23;57
22;23;26
10;14;21
24;26;38
14;14;60
20;18;10
14;14;84
10;26;38
30;22;19
29;10;19
26;20;13
15;17;17
27;17;23
11;18;18
14;30;23
19;22;24
12;20;44
16;13;36
11;25;32
26;21;38
29;17;39
24;22;23
19;16;11
25;24;42
17;15;28
20;14;48
16;20;51
12;17;50
12;12;23
17;24;10
26;20;38
23;11;52
16;26;54
18;14;58
10;23;22
21;24;69
23;30;30
15;24;32
10;10;29
17;20;24
25;16;51
15;15;16
28;16;45
20;12;28
24;18;48
29;25;81
22;26;36
16;26;72
28;26;39
25;23;48
30;10;42
22;30;36
12;26;13
28;20;60
17;11;51
15;24;60
19;24;24
28;22;56
15;28;81
12;19;17
28;24;26
15;29;26
22;27;54
20;15;45
25;30;16
28;12;24
24;29;20
20;26;14
28;30;34
16;24;22
20;27;40
30;12;42
21;22;42
15;17;26
17;30;54
14;20;84
17;24;39
22;19;56
27;11;20
28;11;75
22;22;25
26;19;22
11;17;72
30;14;28
14;18;28
20;29;30
21;17;51
21;12;30
13;16;38
17;19;24
15;13;50
22;16;24
23;20;66
22;14;72
24;28;13
25;28;20
24;24;63
21;25;39
17;12;52
20;26;69
18;10;87
27;24;18
12;23;14
21;19;29
14;26;45
18;10;48
29;29;26
21;20;36
14;24;14
15;19;24
12;13;18
15;18;48
25;20;54
18;25;27
14;12;36
17;30;42
29;10;27
14;12;26
20;26;36
18;21;75
22;26;28
13;26;30
10;14;36
27;15;24
25;26;33
28;20;39
20;10;66
19;19;50
16;27;17
27;26;17
24;14;36
22;28;19
20;13;14
21;30;33
29;21;20
14;19;84
27;25;16
14;20;26
21;28;18
19;27;16
20;20;30
26;26;34
11;12;54
26;22;30
11;22;36
10;18;51
28;30;38
23;29;18
19;24;32
18;19;10
27;29;33
13;24;38
20;30;32
30;29;54
19;14;54
19;23;15
29;25;22
16;20;56
22;12;90
23;13;48
15;25;39
19;23;87
30;15;51
13;21;28
11;25;66
21;29;42
19;27;14
15;24;50
27;19;22
20;23;33
19;15;72
17;11;45
18;24;21
18;10;11
12;19;69
21;20;66
17;29;23
17;19;78
25;22;57
15;20;42
13;12;30
24;12;22
10;21;15
27;24;51
24;27;51
21;11;60
25;30;84
10;14;39
15;10;30
21;15;26
16;20;48
10;27;42
20;15;42
25;16;84
13;13;25
29;23;36
30;20;13
18;14;20
15;21;87
26;13;24
25;26;48
14;18;23
15;12;44
24;11;81
26;29;33
30;14;48
19;27;28
14;13;81
23;25;36
15;19;87
27;23;30
12;17;28
28;21;81
10;16;20
24;25;22
16;12;54
30;13;10
18;28;20
22;16;69
10;30;28
29;12;30
14;14;33
10;13;66
27;22;33
11;25;22
13;19;81
17;22;40
29;19;10
28;24;22
28;14;22
18;16;56
29;26;57
10;25;84
24;22;18
18;23;26
26;10;34
20;25;12
28;26;69
25;27;54
29;19;14
14;19;58
22;13;24
10;11;75
17;11;46
25;13;17
25;12;56
17;26;30
22;23;48
26;29;30
27;17;44
21;18;30
12;16;69
13;30;84
17;15;69
28;16;28
27;28;46
16;13;42
29;29;36
27;12;57
19;17;42
27;21;20
20;10;50
30;23;20
20;16;51
10;21;54
14;19;42
11;18;36
14;26;28
29;21;14
30;22;84
27;29;58
16;27;23
29;23;60
20;24;18
20;17;78
18;28;36
10;12;56
11;15;22
20;21;23
20;21;21
22;26;81
12;12;26
19;27;48
26;18;60
14;25;15
26;13;90
14;11;15
20;12;48
16;17;46
28;12;90
13;27;12
21;26;16
30;13;13
13;26;45
10;20;44
24;22;42
24;29;10
15;16;21
27;15;21
19;23;27
29;15;32
29;21;39
21;20;66
20;17;46
28;21;52
24;26;42
10;28;10
17;15;50
13;16;28
16;16;69
22;25;48
26;14;50
26;13;29
25;29;84
19;25;57
12;17;69
27;10;63
10;19;19
13;20;52
28;16;12
10;22;30
29;13;38
15;14;20
30;20;66
11;16;17
12;25;38
28;13;30
12;22;19
22;27;60
27;26;22
16;10;10
23;26;42
26;19;84
26;12;17
17;14;27
29;24;14
29;24;16
25;28;22
30;16;58
20;20;60
10;18;84
12;25;30
30;15;12
10;29;20
17;26;24
15;28;26
29;25;30
26;11;66
11;25;42
23;27;56
23;21;24
29;15;11
13;19;33
10;12;90
16;11;58
27;27;25
28;11;78
27;13;22
14;17;12
10;10;69
25;11;40
20;15;48
16;25;10
26;24;42
24;10;26
27;14;39
26;12;24
25;13;39
28;21;58
27;28;34
17;17;48
25;25;18
27;12;24
13;16;30
22;18;36
10;13;25
12;22;26
23;26;34
18;23;50
29;27;30
27;18;48
25;28;69
16;26;51
25;27;30
22;16;12
30;19;22
17;28;16
19;11;69
22;26;54
24;29;26
20;24;17
20;16;24
23;19;24
27;13;21
14;28;75
23;13;72
11;15;14
21;24;30
11;19;60
22;14;56
18;23;12
23;22;57
15;24;23
21;18;18
29;19;26
27;13;90
21;11;34
26;16;27
30;17;45
12;28;15
29;13;36
27;19;52
17;11;22
19;27;28
24;21;44
22;24;84
10;21;30
30;28;26
30;17;34
16;25;40
10;22;51
29;25;17
20;22;21
14;13;54
26;25;19
23;23;39
15;20;24
21;10;26
12;21;63
14;13;51
30;19;60
14;19;51
13;17;26
21;17;30
13;23;32
26;24;24
29;16;63
24;27;30
25;29;36
28;12;42
25;22;13
12;12;56
18;28;66
15;18;39
26;12;29
12;14;69
27;30;56
18;16;22
22;30;19
18;25;84
25;27;28
28;11;13
14;19;54
24;16;56
10;20;30
27;30;38
13;16;42
22;24;54
30;27;84
25;21;34
15;15;42
13;29;29
17;19;12
28;11;30
13;25;56
24;21;48
23;12;45
10;16;24
26;13;50
21;30;19
17;28;18
24;17;11
30;25;66
21;14;52
29;16;33
12;16;24
10;23;28
20;14;54
10;12;40
18;24;66
30;29;15
28;14;28
16;20;32
25;10;50
27;28;90
22;20;18
28;19;16
22;11;24
21;26;50
11;20;45
26;15;60
22;28;34
16;16;16
24;27;78
28;21;72
12;13;78
24;23;20
24;26;10
23;27;22
25;12;63
22;27;54
14;13;72
22;29;32
20;15;39
23;23;36
30;24;17
16;23;42
17;17;22
24;29;51
22;23;87
11;14;23
25;25;18
17;16;72
28;15;81
25;27;66
10;19;26
24;18;22
18;21;48
25;30;14
10;28;10
26;30;44
19;28;14
26;12;29
30;25;81
23;30;21
28;12;28
23;11;63
28;30;48
12;13;26
11;15;26
11;20;87
29;17;42
10;13;42
11;11;20
29;12;15
14;14;75
17;23;48
28;13;26
14;17;12
26;28;81
15;29;28
17;14;27
17;13;26
17;20;19
20;13;28
29;21;87
29;17;21
19;24;48
28;22;25
19;10;51
14;16;33
29;25;25
18;16;13
26;10;40
18;28;51
10;28;81
14;15;13
28;15;44
23;21;23
25;15;48
17;28;60
29;14;14
14;18;36
10;21;81
23;13;38
21;26;30
24;12;20
16;16;36
26;19;24
15;10;16
30;28;30
22;24;44
15;25;50
25;24;38
23;13;34
15;27;28
10;20;34
26;29;81
22;20;75
28;11;22
14;27;14
23;10;60
20;16;36
12;14;21
22;24;58
18;15;87
11;15;45
30;26;54
15;21;44
22;29;19
19;30;20
28;15;54
25;17;10
22;25;57
22;23;26
13;10;72
22;25;28
29;17;34
28;30;30
25;12;24
26;11;60
21;27;42
22;19;52
29;21;30
16;11;13
11;25;44
14;12;46
21;19;22
14;20;38
13;26;20
23;21;63
28;18;23
25;25;23
17;13;19
13;15;24
26;22;72
29;15;42
16;28;75
19;29;44
29;15;10
12;27;36
18;29;19
11;16;84
14;11;45
23;15;22
12;30;23
10;13;12
23;26;28
22;23;28
23;27;22
17;11;15
20;16;26
11;29;72
14;28;36
16;26;36
10;29;23
17;24;26
10;13;25
18;19;10
26;17;12
16;17;81
29;25;66
22;25;58
21;20;17
18;10;23
24;27;27
17;25;42
18;17;75
15;18;14
25;27;87
20;28;60
28;13;33
20;16;48
22;12;42
18;14;60
15;28;33
