6;1;24;12
25;36;37;23
47;25;27;39
33;29;15;25
49;19;38;24
23;46;30;4
28;26;21;20
25;26;4;48
25;32;12;21
7;14;40;11
42;12;27;8
49;19;48;24
49;20;34;40
37;8;42;44
33;27;13;35
23;24;28;36
31;49;9;21
12;7;28;34
5;39;47;42
47;48;9;6
18;25;48;46
6;49;5;27
15;32;35;23
13;39;46;9
17;33;11;34
21;4;49;18
17;30;35;32
49;21;25;34
1;22;20;6
27;2;16;27
48;22;16;19
22;35;28;16
36;7;30;20
29;42;3;3
24;39;29;6
35;49;2;21
19;46;38;7
49;45;26;17
20;49;46;50
6;44;31;39
20;50;22;2
5;24;33;28
15;1;28;47
37;15;34;1
27;32;13;5
3;42;13;33
6;5;49;39
30;49;36;9
33;38;19;25
6;33;32;50
35;4;38;13
17;30;9;14
43;38;48;21
42;13;10;18
48;3;39;33
46;10;29;5
24;48;7;22
14;38;6;49
8;10;26;42
44;30;1;21
8;9;25;1
36;42;47;42
5;12;36;18
40;9;1;19
35;5;33;25
27;29;29;49
35;17;7;26
40;1;8;40
14;47;8;22
16;3;27;42
25;5;18;39
41;30;25;11
15;13;15;21
16;1;36;29
38;2;33;22
35;10;13;28
12;5;4;24
20;27;24;49
14;4;19;43
23;25;47;4
6;36;16;41
4;4;17;16
29;1;35;9
37;18;43;27
14;11;13;36
31;44;49;1
49;21;26;33
9;42;29;22
24;36;7;43
28;30;39;42
36;48;10;6
15;36;27;20
4;15;15;11
26;13;17;46
14;48;40;13
28;16;24;41
46;41;41;29
48;35;13;42
2;40;24;43
20;13;41;20
29;17;16;9
5;21;42;9
36;13;12;29
22;22;20;13
41;26;2;37
7;40;17;33
35;47;11;27
23;12;12;49
27;12;39;20
17;37;1;26
11;8;41;4
26;25;35;9
41;43;19;18
6;35;36;10
50;16;38;28
43;30;8;46
49;43;30;50
29;11;45;41
39;2;20;2
17;20;6;39
11;25;38;1
21;42;18;34
42;2;12;15
10;42;36;28
7;48;36;16
6;32;5;14
44;36;11;6
20;12;5;10
41;22;47;12
32;15;45;33
24;8;28;17
17;18;7;3
26;33;47;30
46;13;31;33
37;9;17;48
38;35;45;32
44;16;31;40
31;13;30;8
25;15;42;40
26;13;37;35
50;3;36;21
34;6;7;41
40;13;9;49
16;20;37;1
42;4;23;31
28;41;8;5
50;1;13;8
28;36;15;20
50;8;18;47
14;36;4;2
30;23;1;8
32;42;50;5
2;5;41;40
26;19;28;40
27;22;25;13
12;17;9;45
46;42;2;40
32;33;33;43
35;2;24;4
16;25;11;14
4;7;15;15
1;19;39;18
21;24;4;41
20;27;39;13
28;17;18;36
33;12;44;32
32;37;30;48
45;32;1;39
28;39;49;3
6;41;50;45
28;31;19;39
13;41;16;2
13;42;36;13
47;4;36;4
20;19;49;39
2;48;45;28
20;29;48;27
32;20;19;47
45;26;10;9
20;42;12;14
1;13;40;17
12;35;21;21
42;45;4;42
36;34;25;39
12;48;19;19
19;43;37;26
16;4;26;39
26;13;43;21
15;13;39;17
5;5;50;43
15;32;37;27
28;42;10;5
45;42;2;42
11;8;11;16
24;10;9;35
44;29;33;34
5;12;21;19
38;36;13;46
47;33;44;27
44;50;6;28
14;19;24;40
32;36;35;11
13;28;7;5
39;38;30;11
14;50;5;21
41;33;49;12
5;39;26;30
13;35;15;25
33;41;45;9
47;50;34;29
21;21;36;47
4;34;1;8
48;45;7;46
35;17;19;47
50;27;46;10
40;46;24;43
20;43;44;50
2;45;22;17
9;5;39;28
2;13;32;12
38;23;28;3
25;33;31;9
49;21;46;40
32;45;45;11
35;15;39;20
15;9;23;22
27;3;48;5
32;34;18;3
10;32;42;26
4;45;6;25
11;5;45;15
46;42;2;45
19;32;22;41
17;8;4;3
20;23;13;6
10;40;9;35
36;40;3;42
16;7;27;17
7;34;45;33
31;9;10;39
40;45;22;12
35;46;43;39
36;42;19;6
16;11;6;7
25;43;27;4
16;36;28;12
24;4;5;22
4;25;40;5
17;28;35;47
45;42;8;23
4;36;34;14
40;50;20;47
46;22;46;16
22;49;27;2
49;47;29;42
34;31;50;40
1;21;8;4
28;45;33;21
13;42;28;42
17;36;12;7
31;35;43;9
42;20;41;33
18;33;43;50
37;39;34;10
45;24;24;17
26;46;31;45
30;3;6;45
12;8;50;17
13;25;21;11
35;31;24;27
20;39;3;41
48;49;30;6
49;12;25;36
1;25;19;8
29;50;3;29
33;23;37;25
15;33;18;33
35;11;44;29
30;12;48;15
48;39;1;23
33;22;4;43
1;49;44;21
17;44;33;29
16;5;15;25
44;42;25;21
20;3;3;22
44;14;1;33
26;17;15;49
24;9;21;44
48;34;35;17
34;23;21;9
19;31;33;6
2;48;13;26
15;7;3;20
48;50;14;39
23;6;11;38
43;29;44;39
15;13;17;20
33;23;10;48
14;26;8;26
11;23;23;6
10;8;5;31
37;4;36;41
21;34;15;33
18;30;44;23
9;22;44;10
36;48;21;29
13;19;18;49
43;11;38;48
18;7;32;33
2;14;42;24
12;46;27;49
7;30;49;40
31;9;32;8
48;4;7;36
23;49;7;45
26;45;49;31
11;15;1;28
15;8;31;18
32;10;15;24
38;9;3;34
12;21;11;50
2;46;14;1
1;47;14;15
22;49;39;6
16;50;10;6
50;17;50;20
13;1;8;14
6;21;5;26
16;35;14;6
15;9;46;42
30;33;29;17
45;31;45;30
13;44;28;4
25;12;28;17
35;8;12;20
41;24;39;44
24;29;12;34
32;40;2;21
22;26;3;13
42;1;25;2
5;22;12;34
45;33;23;46
16;9;40;19
32;50;25;8
31;49;15;10
31;3;15;34
29;12;31;27
29;40;24;35
38;42;34;13
29;5;50;50
29;28;50;2
45;26;22;25
38;4;12;43
50;39;48;9
14;47;24;34
41;21;4;31
39;2;4;25
40;37;6;33
8;3;8;27
35;14;30;22
1;5;35;14
37;46;1;40
7;2;14;48
6;41;2;33
34;39;3;35
28;39;8;36
43;7;25;48
1;32;21;13
42;37;46;43
10;8;13;40
3;3;24;6
44;12;29;31
32;35;14;32
16;48;5;36
48;13;10;14
38;25;15;1
45;22;22;36
15;9;44;28
50;22;6;19
42;19;1;44
50;9;17;25
38;50;43;9
10;5;17;29
23;17;10;13
42;34;46;21
28;45;10;35
17;13;41;34
43;40;41;23
37;15;3;47
42;26;46;20
37;26;34;21
34;10;27;50
3;21;31;20
25;38;32;6
42;15;29;26
38;11;9;21
16;30;2;43
32;27;5;6
40;14;32;3
6;15;39;38
7;35;29;43
11;48;36;16
5;10;17;7
1;37;36;25
24;6;17;44
13;18;31;23
24;13;20;39
50;12;20;27
26;47;12;6
43;42;45;42
40;39;1;34
9;20;8;8
14;29;26;22
11;44;2;7
19;15;16;32
27;32;48;15
23;49;27;35
4;18;26;41
36;40;43;46
6;16;17;27
48;20;20;31
18;8;44;47
36;49;31;14
33;32;24;27
31;45;19;18
27;38;8;21
24;32;46;2
14;25;46;13
3;4;48;48
7;20;9;47
1;29;13;21
45;18;11;3
12;28;43;1
14;4;11;25
45;33;17;23
17;18;34;9
6;50;49;35
15;36;40;47
14;17;16;17
4;24;19;11
50;25;37;5
39;35;44;18
45;34;40;6
12;41;20;17
10;30;6;4
35;16;19;22
13;25;48;3
17;1;43;34
42;37;6;33
1;17;20;20
43;41;47;44
48;50;31;29
21;48;4;38
43;32;17;26
17;28;26;36
12;40;11;33
43;22;2;9
40;14;22;15
48;47;12;10
34;35;50;37
14;46;9;41
3;10;30;36
15;23;38;12
49;17;7;31
10;11;29;29
41;25;36;11
19;11;24;47
47;11;32;43
25;25;18;22
33;28;40;7
24;25;36;4
46;30;49;22
34;42;46;12
33;20;35;33
45;5;19;43
42;47;8;2
25;13;6;44
29;20;6;35
15;28;30;19
5;46;44;34
47;3;1;19
18;45;49;36
22;11;35;4
46;31;36;36
8;39;5;29
24;13;3;7
1;45;10;30
32;29;14;20
1;9;45;26
45;43;25;1
11;17;13;30
5;38;41;45
7;1;5;38
20;32;26;22
3;4;36;18
45;40;16;8
46;38;22;31
43;44;40;7
2;34;11;22
20;7;18;17
30;36;11;11
8;43;24;16
19;27;28;41
40;13;39;32
21;32;50;22
45;40;25;39
19;41;4;35
17;42;28;47
31;23;5;43
3;39;42;38
28;20;31;9
24;35;40;27
24;49;30;45
7;25;6;29
41;25;11;48
20;8;38;7
7;48;1;48
30;22;38;47
40;44;50;49
3;31;17;45
12;2;31;38
39;45;44;32
11;3;49;21
35;20;50;28
7;1;1;4
24;29;39;38
26;21;36;13
13;16;5;44
38;35;30;3
43;14;33;15
46;40;11;27
29;34;43;21
47;1;7;44
35;36;3;37
4;35;42;15
29;3;8;47
31;34;27;12
30;36;30;50
41;41;47;40
19;36;47;42
20;1;22;45
45;33;20;33
14;39;3;1
3;42;42;36
50;16;50;24
46;21;49;34
23;38;7;11
37;3;25;21
9;41;39;49
17;15;16;45
34;13;37;10
37;18;5;49
21;14;31;5
41;47;39;28
25;14;18;1
21;10;28;46
30;31;36;22
47;38;47;24
19;45;41;20
24;17;16;19
17;31;23;38
16;14;15;4
29;20;7;39
49;48;34;33
29;43;25;43
25;30;30;36
23;19;14;25
46;7;18;19
16;10;28;20
41;16;15;50
43;19;15;18
7;14;16;16
9;13;5;30
28;15;47;27
35;34;1;48
2;43;25;30
26;10;46;12
2;46;20;45
2;18;45;4
47;36;12;48
36;13;50;25
11;17;18;34
17;31;32;39
23;14;20;11
27;13;11;30
19;3;25;2
9;9;17;11
19;12;44;34
30;49;13;30
4;15;26;41
9;19;10;9
19;5;19;38
12;13;43;3
47;40;22;9
47;11;29;27
34;37;24;1
37;23;37;36
27;16;33;3
46;34;5;11
11;17;10;11
37;33;8;2
11;28;21;33
46;29;45;2
3;2;41;20
13;6;41;8
10;15;44;43
20;24;9;17
20;8;10;7
21;9;32;31
6;8;28;9
45;12;46;40
27;14;16;15
33;25;1;3
31;37;13;13
10;28;35;37
26;32;47;38
7;18;39;20
31;11;44;1
43;34;2;26
30;5;25;43
26;28;28;48
30;36;24;20
4;36;29;33
18;45;4;37
49;43;36;8
42;13;32;18
21;3;15;1
2;36;35;31
10;41;11;21
13;22;39;32
50;37;48;17
35;33;31;12
44;25;25;5
26;16;24;14
49;16;2;21
2;31;6;35
2;30;38;18
10;7;4;17
24;24;24;37
7;23;12;12
6;42;41;34
36;5;13;46
9;37;29;48
37;6;11;43
10;22;8;8
22;23;34;32
8;28;37;27
19;8;3;35
36;38;36;13
13;4;30;36
26;9;25;38
44;2;30;33
13;27;22;20
37;34;4;37
26;34;44;10
15;38;22;5
7;50;21;29
33;1;42;26
33;17;10;7
16;12;8;38
39;13;27;5
3;13;20;27
40;39;20;25
24;9;16;8
15;35;49;39
44;8;30;12
2;41;31;24
29;50;18;48
16;4;33;9
44;43;18;27
12;30;3;12
37;37;42;49
32;28;18;39
47;14;1;39
25;7;36;28
26;5;20;12
50;45;13;29
8;23;33;17
25;20;46;26
49;26;28;40
6;34;2;3
38;37;24;49
31;18;24;4
19;5;46;28
44;15;48;12
3;40;27;38
19;50;8;30
50;47;17;34
44;3;10;37
7;24;44;39
10;6;15;30
25;9;35;37
3;16;5;1
1;23;10;45
1;29;15;3
41;36;39;11
15;41;19;33
19;8;39;34
5;28;22;21
8;17;16;27
7;2;29;41
20;11;6;45
27;20;49;9
43;35;41;8
19;25;7;10
14;48;18;16
36;13;5;50
42;30;41;25
28;12;50;37
47;1;18;7
31;42;31;3
25;11;8;25
19;4;16;45
42;37;14;42
50;46;7;46
46;33;12;50
28;39;11;3
6;15;18;6
46;41;3;46
29;43;43;32
25;16;45;26
34;18;32;7
6;9;13;50
47;9;47;49
14;8;49;41
19;29;28;11
5;30;22;49
19;11;3;17
48;13;46;30
38;23;21;35
46;17;45;13
7;17;28;50
16;35;32;44
44;27;30;34
19;8;5;3
49;49;39;8
34;30;42;50
1;17;10;48
17;24;41;32
17;49;10;11
22;36;20;18
6;32;29;46
33;45;32;18
25;30;36;17
25;20;13;48
47;30;4;49
21;46;38;31
19;34;45;23
14;34;6;45
10;43;28;44
13;37;10;7
47;17;26;30
46;20;43;23
20;19;6;31
26;46;5;31
10;3;6;13
29;40;35;13
48;15;38;31
22;16;12;25
3;1;19;37
41;18;48;38
31;43;25;47
2;16;4;47
12;33;21;42
16;35;20;16
38;44;14;24
29;8;6;28
18;15;16;21
41;18;15;19
2;22;25;37
4;34;4;23
28;2;38;3
9;38;48;11
24;46;5;34
33;50;34;31
4;33;30;31
25;45;14;29
40;38;41;47
39;18;9;1
9;38;7;40
46;44;29;36
18;48;45;16
41;2;2;6
12;22;13;2
23;32;12;22
35;1;15;41
32;36;43;36
20;33;23;22
16;50;20;20
7;13;30;21
18;29;2;50
49;26;15;47
17;4;40;18
21;30;38;16
5;17;43;30
38;32;41;49
38;44;18;42
29;11;40;1
28;44;38;22
47;6;23;29
25;48;15;18
32;24;24;34
6;12;4;47
15;17;5;22
19;49;11;40
45;43;30;14
19;28;34;49
16;21;12;7
23;24;3;12
12;19;42;20
33;44;11;12
45;37;23;42
32;48;37;11
1;44;7;45
41;28;12;43
25;28;4;24
49;42;25;35
27;28;21;41
7;13;1;14
21;9;11;22
23;22;21;8
38;47;27;20
15;14;14;46
35;31;27;20
29;26;47;31
30;25;12;23
5;15;29;3
13;24;3;28
5;3;33;3
32;37;9;23
26;31;7;18
41;47;28;27
22;26;22;37
26;27;21;5
48;40;41;39
50;6;17;17
31;18;4;29
5;28;14;29
14;27;33;3
25;13;38;17
24;45;12;43
11;1;35;12
33;11;10;16
22;24;31;42
39;17;40;43
35;10;33;50
13;6;3;30
6;17;40;30
44;40;49;9
36;6;35;35
3;33;16;24
46;45;27;21
45;29;25;5
10;19;38;39
15;45;30;31
43;48;21;32
42;17;45;4
39;5;22;41
23;3;5;23
10;35;47;16
47;6;32;44
11;42;23;43
15;34;33;20
20;22;4;44
26;33;33;48
39;45;8;7
14;33;31;38
3;39;8;27
8;31;23;15
21;35;50;27
21;42;2;13
9;19;40;21
15;49;38;24
40;44;44;42
9;27;36;13
3;22;2;13
24;22;9;11
49;8;43;18
14;20;1;20
39;2;16;38
47;11;41;48
28;25;48;14
25;6;39;11
46;32;35;2
40;15;40;44
19;36;18;25
42;44;8;4
38;44;40;35
3;9;2;29
14;4;48;27
44;28;34;41
26;16;49;42
25;3;14;25
32;32;31;33
50;22;7;23
46;43;1;3
6;39;26;26
49;31;43;3
30;49;39;39
9;25;32;38
30;10;31;7
33;28;25;28
7;8;25;9
11;1;33;15
8;23;47;39
15;18;47;45
41;38;42;40
2;6;10;44
13;14;38;32
20;24;39;8
13;29;38;32
32;8;31;4
23;24;2;16
50;22;43;43
15;17;1;8
13;27;4;15
2;41;23;49
17;48;45;16
32;2;23;21
2;1;47;24
44;11;6;3
45;12;32;24
15;23;30;2
33;29;11;21
5;34;27;42
35;7;32;36
38;7;33;29
44;2;29;29
18;15;45;26
37;20;12;3
39;28;12;40
44;29;28;40
1;5;40;19
6;48;12;18
44;13;25;13
28;16;29;25
9;14;40;45
30;8;19;8
47;25;10;7
29;38;28;44
28;17;19;1
17;20;18;6
39;40;8;50
16;14;15;9
31;14;27;49
26;7;31;13
2;1;25;8
49;8;29;47
20;39;35;7
50;27;31;29
26;50;29;42
2;30;13;29
14;37;15;24
19;24;28;31
23;32;32;22
9;34;18;30
50;34;30;39
31;16;4;18
28;14;31;32
24;29;21;17
10;28;34;12
3;34;42;47
11;35;16;43
46;18;9;35
35;32;11;2
8;12;1;23
25;27;27;12
17;38;6;43
37;37;40;16
2;48;17;18
29;41;25;28
16;33;28;8
27;20;43;33
39;34;40;36
41;20;24;8
44;18;43;21
48;42;30;4
20;4;14;49
17;10;28;10
41;35;11;40
31;4;16;25
42;40;24;19
45;30;14;46
37;13;1;24
2;36;11;12
35;1;45;4
41;29;32;31
2;46;34;27
31;28;43;11
35;10;28;5
49;28;1;11
24;17;17;2
2;18;38;30
43;22;6;8
12;3;46;3
35;39;49;49
31;38;32;44
30;36;20;35
45;49;41;9
4;38;36;46
37;12;47;17
27;7;29;36
40;16;22;36
37;7;50;48
50;12;4;17
49;11;12;30
15;48;31;9
13;23;9;27
46;48;41;21
48;34;14;39
20;32;30;12
50;27;6;18
47;38;29;33
9;15;2;38
7;4;29;28
34;9;45;20
3;26;42;25
30;1;20;1
45;27;31;35
41;28;35;10
42;15;45;6
37;47;22;45
35;17;48;22
5;16;3;42
25;13;12;45
40;12;12;2
33;38;2;12
7;10;16;48
44;39;5;17
44;42;34;34
3;36;46;46
42;28;16;15
46;27;35;34
24;25;30;21
39;5;2;9
35;28;45;47
39;50;11;38
5;38;34;36
21;17;13;22
13;14;49;32
19;29;47;18
35;22;28;45
13;7;14;32
50;7;49;12
33;2;12;3
44;44;11;29
13;3;6;21
11;44;37;35
47;3;17;18
27;27;16;7
49;37;45;6
14;7;14;47
33;7;40;43
16;30;47;5
48;23;6;22
50;18;26;31
36;9;41;24
1;35;44;42
27;14;8;39
25;14;43;27
36;36;20;38
21;5;27;39
17;19;3;15
22;9;1;1
47;1;27;1
13;30;23;31
19;29;23;40
16;3;3;20
40;47;26;21
16;18;5;35
3;13;17;33
14;44;47;24
12;5;29;49
49;10;30;6
24;39;43;5
2;44;38;17
24;25;5;26
23;31;6;15
30;6;27;41
11;18;11;34
18;32;46;23
48;15;11;48
40;4;6;40
43;15;2;7
34;31;32;33
23;19;42;45
34;16;23;16
8;32;14;14
17;16;45;34
33;20;24;32
32;43;10;35
23;43;46;45
28;30;4;40
43;44;2;5
29;28;4;33
16;29;35;50
34;36;6;45
3;10;37;22
29;39;27;18
28;3;9;22
19;8;18;13
25;6;21;36
34;32;48;43
46;7;48;14
15;33;47;4
21;46;47;16
1;9;50;1
9;13;37;31
43;45;20;30
25;40;34;5
32;42;48;5
18;40;13;22
45;2;18;6
30;35;16;4
20;20;28;12
46;32;45;17
5;20;7;49
11;3;42;29
49;1;2;21
50;30;46;45
29;34;12;6
6;40;34;42
22;5;9;27
4;46;47;34
42;36;40;14
1;12;46;41
48;48;11;32
35;9;29;28
47;12;8;35
49;35;33;10
4;28;40;7
41;43;30;9
3;10;48;10
37;10;43;2
1;45;46;1
16;48;17;28
25;28;27;6
3;33;21;25
40;24;41;34
4;42;19;37
21;20;25;16
18;50;30;12
8;49;25;11
41;2;38;16
1;23;27;24
29;10;19;46
44;25;37;30
16;16;21;29
29;5;5;28
42;38;27;26
33;3;44;28
22;9;6;4
37;24;11;1
47;28;47;34
8;37;44;12
49;34;26;48
7;22;38;40
44;19;31;39
39;31;15;36
9;47;17;48
32;28;17;23
35;5;36;28
10;9;16;5
9;34;8;43
35;11;29;24
43;32;28;41
22;20;6;42
21;3;31;26
5;27;38;23
26;45;8;8
15;6;48;24
12;40;1;16
48;46;19;10
15;48;10;23
38;47;40;16
18;10;10;19
37;29;47;20
43;45;36;15
25;44;13;30
4;41;36;46
34;38;25;5
49;5;23;43
19;13;34;1
47;19;15;42
32;34;31;46
29;45;30;6
27;18;47;20
43;19;9;20
38;38;36;31
48;30;44;29
34;38;23;32
48;34;2;44
31;14;37;50
29;43;1;29
3;19;5;30
33;35;16;20
36;32;41;17
4;25;11;11
37;7;16;22
24;25;49;30
14;23;18;37
9;43;8;10
48;45;36;2
20;17;26;43
19;32;19;23
28;3;19;22
15;27;20;24
19;49;10;17
33;22;7;16
37;44;19;46
46;15;34;38
18;5;28;44
23;43;31;12
28;40;23;14
20;10;24;24
2;46;16;34
35;3;10;30
31;47;25;7
50;20;40;2
24;44;13;18
28;49;4;22
50;24;46;27
29;46;33;36
42;45;5;20
27;1;1;10
30;15;37;39
8;4;22;20
34;13;25;50
2;33;44;39
30;3;12;38
4;26;2;44
40;47;7;31
8;26;24;41
39;44;50;27
35;47;36;1
3;8;32;7
26;47;40;24
19;16;46;34
12;39;18;21
27;6;13;12
19;1;7;12
30;11;47;18
12;13;3;8
37;15;43;49
49;9;19;16
46;43;37;48
37;2;15;44
28;11;40;44
19;41;28;21
48;31;17;33
8;13;18;38
8;9;36;9
19;3;26;43
38;16;14;18
12;33;1;46
9;31;21;19
11;5;23;33
36;4;30;7
26;40;4;48
27;12;47;44
33;28;17;30
29;12;7;38
9;50;45;2
39;16;17;5
48;44;7;42
2;22;4;40
38;32;21;36
3;30;34;47
41;27;19;47
50;3;30;25
23;3;5;12
5;31;4;6
1;34;16;21
22;18;18;23
29;37;13;11
26;47;33;50
12;5;23;50
5;20;36;31
6;18;25;38
46;20;46;17
22;40;7;1
43;27;9;46
18;8;21;46
20;17;30;45
20;4;36;7
15;27;4;4
7;13;19;23
5;35;38;36
2;17;32;48
6;31;10;47
4;24;39;21
25;44;3;42
46;41;9;41
16;12;11;48
12;32;4;50
11;47;40;33
42;50;40;44
11;24;35;28
29;22;12;44
45;49;15;13
31;22;14;31
15;18;18;45
30;40;9;18
38;33;44;14
42;50;16;27
32;32;14;3
14;19;36;37
48;29;23;42
45;13;11;1
1;4;31;1
16;35;18;38
2;44;39;31
40;35;28;34
19;14;1;19
21;20;11;18
