26;2;49;30;40
40;23;33;39;29
24;7;17;24;38
45;49;23;28;31
15;5;25;15;43
1;24;30;5;31
36;31;6;40;24
31;15;20;27;4
22;14;16;41;22
9;33;26;4;6
20;48;18;25;28
32;29;14;9;31
18;4;29;24;49
29;28;31;40;30
38;30;15;14;21
22;18;17;39;29
48;34;20;15;40
49;43;16;37;17
20;6;14;42;13
25;36;4;26;7
45;16;26;3;31
4;38;25;20;34
44;1;2;23;45
10;23;11;34;30
35;8;27;40;29
46;15;22;14;32
27;11;31;28;15
22;21;24;10;38
20;25;19;45;16
31;8;42;45;17
32;12;35;40;32
44;33;48;27;9
21;23;15;32;27
5;44;39;27;4
33;39;11;44;21
40;20;35;7;13
42;41;14;34;15
44;25;33;49;27
45;2;36;18;11
11;6;45;38;14
39;36;37;11;2
24;4;29;45;20
47;3;19;33;18
40;5;30;10;36
14;3;33;12;7
45;20;28;13;10
31;25;7;38;42
33;28;46;3;43
7;17;38;33;1
43;44;13;29;20
42;44;5;49;46
37;31;34;18;34
34;19;23;3;4
48;29;21;23;13
23;32;29;3;18
22;3;39;31;33
38;21;6;20;45
23;8;37;45;40
45;14;35;29;4
20;8;39;22;29
7;49;8;10;35
2;42;2;31;19
19;36;41;2;29
15;39;9;40;25
33;29;33;2;12
46;46;44;11;12
14;6;18;16;17
42;13;23;3;2
46;18;6;13;47
24;5;45;38;6
11;7;47;32;38
12;25;42;28;7
11;7;29;47;27
9;17;12;36;21
44;6;33;49;11
6;43;40;37;24
19;36;6;3;16
16;33;47;44;11
42;14;11;17;7
27;32;14;6;1
43;32;5;42;34
5;44;10;30;28
8;5;15;18;19
3;40;45;25;40
7;45;32;6;41
43;28;29;18;25
1;43;11;45;37
39;19;4;17;40
19;25;42;1;49
17;38;48;40;49
46;31;11;40;7
36;46;9;41;48
9;4;30;25;3
5;27;12;9;15
15;3;21;12;8
41;34;13;38;46
24;5;37;5;47
30;28;31;31;35
39;28;7;1;41
25;42;8;19;38
39;20;19;24;6
6;11;35;39;4
21;30;9;21;30
11;34;24;41;36
25;29;43;1;48
44;43;24;23;37
44;9;24;26;35
13;46;42;36;9
14;9;22;2;31
22;25;8;10;22
33;31;46;26;22
43;26;30;21;1
6;46;35;30;49
42;10;17;35;35
16;11;40;27;9
46;23;11;47;28
19;1;34;48;25
23;15;49;14;20
2;43;24;14;44
27;17;37;20;46
39;4;6;27;2
30;7;32;46;9
24;1;8;49;47
36;49;36;18;41
41;15;48;9;17
16;4;28;48;46
11;9;40;39;20
9;9;44;48;42
4;28;14;30;42
3;19;4;36;25
44;25;10;7;39
11;31;35;4;32
39;3;9;2;46
44;34;23;28;34
17;40;37;20;9
1;43;38;48;6
36;4;15;10;49
35;25;31;38;5
44;2;13;26;13
22;49;26;2;25
19;38;23;10;43
19;37;46;16;10
21;41;35;13;45
2;10;3;36;47
19;2;49;28;3
15;45;19;42;49
2;34;26;42;28
38;22;30;36;2
29;48;49;33;2
20;8;8;20;31
40;32;46;43;21
41;47;17;37;5
27;36;45;42;11
5;24;47;40;45
31;36;33;8;48
46;30;8;22;40
37;9;21;23;48
16;1;10;49;32
10;3;36;5;37
40;20;6;5;39
41;19;12;1;36
15;15;9;25;20
8;3;17;4;28
39;49;19;21;19
13;15;19;8;46
48;30;29;31;34
5;32;44;17;14
48;25;41;12;30
27;30;44;26;42
9;42;13;14;31
44;32;3;14;11
16;36;16;8;49
21;30;36;41;48
31;31;2;20;34
22;23;26;41;16
30;18;18;38;13
49;19;43;34;14
1;30;37;28;1
44;14;26;26;2
38;33;49;6;28
28;20;7;33;11
45;48;7;13;17
46;34;11;16;31
6;7;12;47;33
22;35;12;41;37
48;7;48;35;33
23;33;11;7;34
1;40;10;37;21
48;28;2;3;28
49;15;7;28;42
16;18;19;29;17
44;2;22;16;48
30;47;25;23;4
16;10;25;41;44
2;36;36;3;46
12;6;43;29;1
16;46;35;45;9
39;28;39;2;23
11;45;21;22;12
33;32;8;23;12
34;17;16;28;30
42;37;26;24;46
19;6;7;15;13
29;43;31;18;22
23;16;39;47;49
18;19;46;8;9
17;48;11;5;4
31;27;2;46;19
40;34;36;46;20
43;34;25;28;27
9;37;42;4;5
39;23;13;38;33
42;2;1;42;1
33;5;25;37;10
45;3;7;28;40
28;9;29;23;24
45;18;36;19;10
17;36;4;16;33
43;47;19;7;34
48;3;5;3;38
2;29;6;40;27
31;39;2;38;12
44;1;23;12;10
21;38;41;8;44
33;3;6;19;41
19;34;2;22;29
6;38;33;39;20
45;17;39;2;11
29;6;11;44;32
6;13;18;30;22
36;46;29;44;18
44;25;39;30;19
29;38;8;20;1
13;3;26;47;8
47;11;35;34;17
6;39;46;17;34
14;46;43;23;33
45;2;30;5;35
45;29;9;43;20
36;34;45;13;40
33;19;16;31;24
16;18;35;10;15
12;25;22;33;30
37;2;16;33;37
14;10;2;43;34
45;14;17;37;5
5;49;39;14;25
44;13;7;29;47
9;48;1;13;36
48;35;19;34;24
35;27;33;43;12
11;10;18;7;27
10;47;48;33;40
27;26;6;14;38
13;46;11;41;14
47;46;11;20;4
38;41;36;45;5
6;34;47;17;46
36;3;17;30;44
42;11;18;46;14
46;40;5;49;11
34;31;15;23;4
45;5;31;36;10
7;9;26;19;37
28;14;45;29;8
21;28;32;47;10
25;32;15;22;35
5;40;4;4;33
45;10;7;37;9
31;34;30;23;27
45;49;44;1;41
9;4;45;36;18
18;22;47;8;42
5;34;25;35;41
49;14;35;6;2
20;33;12;11;19
19;21;7;19;23
30;29;3;33;28
46;28;16;32;5
9;12;10;20;31
48;4;30;23;9
22;20;33;19;46
3;41;49;43;46
19;29;45;20;22
29;45;38;34;49
37;38;20;27;36
21;15;1;43;3
35;32;14;42;41
5;7;23;31;29
42;48;24;45;16
49;4;48;31;35
48;7;32;5;14
6;4;12;32;33
18;16;29;5;18
12;29;41;48;47
40;29;47;39;15
36;1;16;3;41
24;24;33;33;5
40;6;42;36;6
13;37;33;22;44
12;3;49;19;16
3;3;37;14;25
17;20;33;46;31
30;35;11;25;21
32;39;39;24;48
27;44;25;14;44
23;31;22;47;41
48;9;21;35;28
28;6;25;39;40
43;7;8;3;2
16;48;15;32;33
25;46;43;6;31
9;2;14;31;46
43;40;21;14;49
6;12;14;18;6
47;1;48;21;42
39;19;48;42;4
48;19;47;36;12
4;19;48;16;26
45;6;23;33;34
27;28;35;11;41
27;26;36;48;30
47;24;7;46;9
6;11;29;39;18
10;22;11;21;36
3;8;16;27;39
25;7;39;41;44
47;46;24;47;6
26;2;33;35;40
46;2;30;4;13
23;7;38;17;3
15;45;16;30;42
32;4;8;27;36
44;32;28;39;42
13;39;28;44;19
17;33;20;28;39
39;42;31;44;9
10;20;7;24;3
6;3;16;15;5
13;4;29;7;38
17;33;42;26;31
44;41;11;17;45
17;18;45;8;20
18;23;3;21;44
7;2;21;7;11
49;29;47;42;12
9;25;2;5;36
24;49;12;22;18
49;8;8;26;12
38;18;18;4;10
40;10;7;13;31
6;8;18;1;30
11;9;17;21;33
12;40;6;24;4
17;15;3;48;42
19;41;11;20;3
44;36;48;26;12
31;47;10;8;23
37;13;38;7;25
8;11;29;38;34
33;10;14;7;8
16;12;14;15;24
4;15;45;8;31
20;34;9;26;6
7;35;43;36;27
23;12;33;39;28
2;16;14;28;35
44;39;45;45;45
35;27;39;10;27
24;44;7;3;4
35;42;6;34;14
38;45;2;18;5
45;10;45;4;1
35;37;49;40;3
2;44;29;31;36
30;3;18;4;20
36;11;23;3;34
8;41;7;31;38
41;40;17;46;46
25;25;44;39;13
46;12;44;9;22
25;1;14;27;18
32;13;25;47;29
17;39;29;42;46
37;25;16;1;34
7;36;4;48;16
44;1;46;36;48
11;17;22;28;29
24;12;5;34;33
43;24;30;10;49
20;41;44;32;6
11;37;11;19;42
35;30;30;24;36
32;15;34;30;33
10;4;24;4;6
29;33;46;39;15
27;39;24;31;5
45;22;17;9;32
43;36;26;41;18
48;2;12;47;24
34;25;16;47;28
12;11;21;8;49
38;16;48;14;5
41;35;11;41;41
47;22;5;48;49
12;42;24;29;16
5;38;21;34;22
44;25;37;35;11
49;2;30;48;7
2;24;47;41;6
11;48;22;16;8
47;6;46;17;12
43;45;7;6;41
44;47;37;45;28
20;14;4;27;21
7;48;43;40;33
30;8;10;21;41
32;10;3;37;35
38;37;3;23;17
34;3;12;32;23
8;32;20;42;40
1;17;16;38;28
47;41;22;45;12
2;9;34;49;26
47;35;10;34;37
34;47;32;39;39
48;12;46;24;46
42;46;36;31;17
49;30;49;20;48
12;40;35;49;15
13;49;7;35;48
30;43;44;24;27
45;28;33;28;31
22;31;37;8;31
46;12;19;35;45
19;16;16;13;12
35;2;38;11;43
35;23;1;20;37
44;26;2;9;1
27;26;4;34;26
30;10;40;36;31
27;16;2;34;18
11;6;6;23;6
24;39;12;1;12
3;41;42;13;28
7;31;48;21;43
48;23;42;21;11
12;45;9;7;41
7;41;45;30;7
1;44;20;4;20
39;15;32;32;12
13;6;20;4;43
12;43;11;19;38
40;37;34;47;20
32;30;25;20;7
15;5;30;4;47
17;25;1;5;14
23;21;15;15;17
38;4;45;42;1
1;21;17;38;24
42;19;5;19;48
22;44;33;34;25
49;12;2;32;46
4;32;45;29;12
41;2;45;32;26
34;41;33;17;9
28;28;37;15;19
40;15;5;42;22
35;27;8;37;18
15;45;21;31;22
37;49;22;27;25
1;13;20;30;18
12;32;17;28;39
8;11;22;5;3
23;19;36;19;30
5;21;6;44;36
27;31;28;9;15
46;4;9;43;34
12;6;1;47;35
42;5;35;4;32
6;16;35;42;4
47;45;17;16;48
9;28;37;16;12
5;37;44;39;24
5;22;14;34;33
25;9;4;46;29
46;26;12;45;1
16;46;17;26;18
34;14;8;32;29
13;7;11;24;30
18;1;18;27;43
39;16;42;2;19
39;32;41;28;26
21;41;35;40;31
33;30;40;34;23
47;13;5;10;48
6;22;27;31;37
3;24;11;3;44
22;12;7;46;33
25;35;8;4;37
26;9;46;2;43
19;37;7;9;8
15;34;3;10;37
21;26;31;22;12
1;38;3;46;13
25;34;28;29;29
31;23;41;2;31
23;23;8;21;20
2;43;27;15;16
22;4;44;22;31
46;16;8;15;5
19;28;33;21;11
27;8;4;11;6
29;45;12;25;21
44;15;16;19;43
25;20;24;11;44
24;37;27;14;31
33;6;31;37;15
9;14;38;35;39
2;9;28;46;35
23;26;19;27;26
4;16;3;26;9
15;21;24;47;24
40;16;18;44;20
33;13;25;9;17
32;33;18;5;48
24;47;49;1;36
26;36;33;2;38
24;31;32;41;49
17;31;2;28;17
22;44;13;44;45
38;22;42;3;44
17;15;7;30;21
22;12;36;10;18
3;20;18;44;49
42;10;12;15;18
5;6;37;18;14
10;32;6;28;14
37;12;25;44;35
44;46;45;35;24
28;45;44;35;1
36;8;9;9;32
23;29;44;39;36
21;7;41;39;23
15;42;38;35;7
11;34;38;40;10
49;38;32;42;25
40;2;30;19;4
21;49;19;34;28
23;47;2;27;31
14;21;34;26;12
3;38;16;17;13
13;35;46;35;17
19;41;45;32;49
34;40;17;3;39
47;21;47;4;11
35;26;22;16;17
29;48;43;36;25
27;12;30;13;37
39;43;8;36;2
25;24;29;49;26
1;30;8;39;7
2;6;19;40;3
8;11;40;49;16
44;13;13;47;14
15;29;42;48;42
34;9;45;30;5
16;23;38;39;11
10;8;46;44;9
42;45;32;46;4
29;35;15;18;29
6;34;16;48;32
20;40;30;48;46
45;41;28;18;10
5;22;31;32;39
29;12;46;29;8
31;28;4;47;46
12;19;17;40;34
11;3;14;10;6
7;29;10;21;45
41;3;25;2;29
4;43;40;10;34
11;43;31;11;33
31;26;2;47;42
4;31;41;20;15
15;28;38;21;1
40;3;45;27;15
42;31;27;43;7
47;16;22;36;21
32;26;40;19;39
40;21;6;4;1
38;40;46;6;40
27;32;49;36;9
42;13;24;23;22
27;18;42;18;15
34;47;17;47;9
34;39;6;42;25
33;29;3;44;47
40;41;8;37;11
47;48;17;34;14
33;13;12;12;15
36;28;45;42;47
32;20;14;45;45
8;44;49;1;41
10;44;39;19;25
29;17;22;18;47
26;6;9;8;24
33;4;20;24;14
10;20;41;34;23
1;34;49;27;39
33;49;39;16;31
21;25;27;2;1
12;21;12;32;10
29;33;17;14;20
9;35;12;6;17
40;22;43;33;32
44;4;15;31;6
36;37;25;1;43
28;28;22;28;17
34;1;43;33;48
26;14;17;20;41
24;14;46;19;9
24;38;40;13;36
31;41;37;27;15
26;44;42;28;12
16;17;17;5;37
2;37;11;19;11
24;43;2;18;24
14;47;7;24;46
7;2;11;21;35
37;29;6;27;28
2;20;23;19;48
32;15;46;28;49
30;19;45;33;10
49;15;28;16;27
27;7;34;46;17
43;32;45;3;10
8;13;25;37;19
47;9;1;14;35
20;42;29;22;42
14;2;6;49;13
14;2;28;12;14
18;29;39;49;34
13;15;38;17;35
43;39;37;3;48
40;39;23;20;26
12;2;38;4;43
1;8;15;17;37
44;46;28;13;18
34;8;23;32;19
20;46;30;23;32
7;10;48;34;20
20;8;10;28;10
41;9;22;37;22
29;3;47;43;34
18;49;49;42;1
46;20;1;47;33
32;20;36;17;13
29;38;49;20;5
18;21;18;10;37
11;40;27;10;2
33;21;24;13;12
33;29;18;43;27
46;17;22;44;15
7;15;26;47;18
14;31;44;48;14
49;21;10;34;35
19;4;19;36;20
33;13;14;2;4
2;38;25;45;21
8;4;19;27;44
14;41;48;11;34
2;22;27;8;20
29;5;40;49;24
32;26;29;47;42
9;5;43;40;42
48;26;19;30;43
49;44;49;38;40
13;36;45;2;14
47;2;27;36;32
34;14;13;37;41
43;27;10;23;18
35;24;26;23;16
46;16;3;3;33
8;24;16;38;17
17;1;3;5;16
29;3;1;40;21
40;38;34;20;26
40;2;4;38;24
12;16;40;41;11
44;30;6;25;40
6;15;41;1;23
6;45;11;5;23
23;19;13;36;24
2;7;49;8;32
25;47;16;41;32
26;35;12;36;7
8;43;49;22;2
39;8;38;48;16
23;37;19;3;18
46;42;23;11;11
39;17;35;19;46
48;41;49;28;22
1;5;43;24;23
41;49;7;33;12
18;49;35;29;11
23;38;41;9;22
42;43;22;38;14
22;33;2;25;25
26;15;29;7;33
46;23;24;44;9
6;34;19;16;46
36;32;45;41;13
18;26;35;37;30
44;1;16;31;41
39;35;14;11;13
49;27;15;17;6
15;25;19;7;12
7;42;35;8;10
20;11;10;29;42
9;12;1;35;17
32;10;47;11;37
38;39;42;38;3
3;49;19;19;25
28;36;24;46;15
20;15;37;7;48
18;42;1;39;38
49;24;34;45;17
46;31;4;18;5
46;27;29;14;46
20;48;38;1;35
13;28;42;40;10
13;29;3;23;27
14;29;44;36;14
32;21;42;15;11
20;22;17;18;48
8;48;8;10;6
16;19;43;10;7
1;43;39;9;6
34;18;30;30;8
11;47;40;26;3
9;24;44;9;47
31;39;20;12;31
27;33;45;37;44
18;13;22;27;19
4;24;4;15;2
3;31;23;5;44
10;1;18;14;24
7;20;46;45;20
7;42;5;32;16
20;10;44;42;41
29;33;23;3;11
1;18;27;30;44
40;45;29;4;40
41;34;42;38;43
8;45;25;23;43
34;45;2;26;30
23;35;20;25;5
5;30;31;31;16
37;12;33;6;37
11;39;32;18;7
7;40;41;8;2
35;9;8;33;39
10;33;4;26;21
8;20;39;24;30
31;8;37;39;27
17;15;20;7;1
9;34;38;41;29
28;13;40;14;10
41;49;46;24;22
39;47;2;36;37
12;4;30;40;40
15;16;32;25;44
10;33;35;24;13
27;25;9;34;45
31;25;41;19;26
8;14;26;40;16
44;18;49;2;3
10;14;46;11;40
9;4;8;49;23
44;40;9;1;28
20;10;17;40;26
18;7;26;19;47
27;24;34;12;45
1;16;39;23;6
48;9;8;49;40
20;29;43;15;11
13;42;25;15;16
9;37;45;45;41
14;37;44;21;9
18;40;13;25;25
24;28;26;5;46
44;44;27;48;27
9;12;47;1;21
40;30;1;25;10
43;6;36;7;7
13;8;7;2;29
12;22;39;13;10
3;25;13;22;44
10;34;34;34;16
16;9;5;18;22
27;14;31;11;17
22;22;35;28;45
26;47;32;27;49
12;24;46;18;45
2;10;26;31;26
2;23;20;4;5
31;38;36;2;43
30;35;32;28;37
15;9;17;24;49
22;46;6;6;29
2;42;5;41;13
6;26;28;48;2
46;12;11;46;24
46;18;43;37;16
39;6;5;3;29
17;15;49;48;18
15;12;14;2;29
6;31;46;47;33
37;5;1;20;20
4;6;36;24;23
44;20;36;49;11
20;5;18;44;24
9;42;9;9;35
29;9;22;3;36
17;27;1;8;6
10;21;39;45;4
15;33;4;10;13
49;2;6;45;29
15;27;1;20;20
11;47;5;47;29
29;48;26;5;25
23;14;38;35;16
14;29;41;42;32
45;24;13;23;23
25;18;12;37;1
44;20;36;40;7
39;39;13;26;41
39;16;4;21;44
44;1;14;4;10
2;27;22;48;44
2;37;20;4;23
35;10;2;32;36
3;3;6;21;25
21;44;22;41;17
35;1;27;21;42
25;47;49;33;40
5;44;45;13;42
11;30;42;35;35
22;43;21;25;19
7;7;30;28;7
45;6;49;7;6
11;38;21;13;36
18;42;22;15;49
48;40;44;42;9
37;30;17;16;8
31;4;15;20;31
28;35;12;15;44
30;9;41;33;34
44;20;42;35;31
33;9;34;45;47
31;27;49;21;21
28;19;38;1;33
13;45;36;23;29
24;44;6;6;21
41;29;14;15;25
24;36;37;8;44
9;47;32;21;33
29;17;11;1;26
2;37;14;33;38
15;34;21;15;11
35;1;13;13;31
43;8;4;43;6
32;13;28;31;12
13;24;41;20;35
11;30;22;8;4
7;31;3;49;15
30;25;32;6;38
34;37;4;3;3
31;1;10;42;34
7;16;47;33;24
45;25;13;40;48
27;3;14;7;5
1;40;30;48;45
47;8;6;37;24
20;19;27;5;32
1;41;45;7;4
7;44;41;30;45
14;41;41;43;15
37;3;38;19;17
36;13;1;42;27
30;2;38;13;14
8;24;9;38;25
47;9;47;47;46
7;28;36;26;25
18;10;11;14;34
19;20;29;14;22
28;40;30;17;36
27;21;9;12;19
49;7;30;44;17
18;46;2;2;48
19;12;49;6;40
28;47;6;24;2
41;24;43;19;48
10;5;38;9;16
27;1;7;9;19
23;10;25;42;29
9;44;40;39;29
25;9;43;16;13
39;24;27;11;6
1;16;21;24;19
37;47;5;45;24
20;44;24;8;2
22;42;4;35;17
16;6;27;24;13
13;32;33;13;41
7;38;32;25;47
5;49;44;28;26
47;23;45;30;15
34;23;35;30;46
35;5;34;33;42
37;35;34;48;13
40;48;12;28;37
31;36;25;31;21
45;36;12;32;33
17;44;42;32;37
25;43;37;8;48
16;39;33;20;19
15;35;31;30;49
38;13;25;28;28
23;24;1;19;15
8;7;29;12;35
4;18;34;12;12
7;25;24;37;23
44;36;47;39;45
47;41;31;7;45
40;48;8;30;23
38;30;37;26;39
24;8;1;18;35
41;4;39;31;44
9;12;39;30;22
11;49;38;48;40
15;45;31;40;3
22;15;25;1;19
29;41;1;19;25
40;38;31;11;24
26;20;7;10;35
16;6;46;19;4
47;3;21;37;19
13;33;4;22;19
3;10;11;35;46
17;23;49;39;17
9;30;19;25;19
14;44;4;32;27
12;1;39;29;14
8;38;12;40;2
3;19;20;42;47
13;15;38;3;29
12;15;16;38;44
23;19;23;46;5
35;1;25;37;22
13;48;14;8;25
1;1;9;8;4
49;2;15;47;38
40;23;14;49;8
11;32;14;39;49
29;25;42;30;5
33;14;21;37;10
29;3;44;24;42
46;4;35;47;5
10;48;15;20;8
34;2;42;29;35
37;24;4;43;7
31;49;25;22;29
13;23;22;22;33
45;24;49;7;42
33;36;16;49;40
28;32;1;1;31
29;2;35;44;38
4;10;27;9;19
5;20;36;33;35
2;10;27;27;35
35;10;15;28;25
11;1;46;16;6
48;22;25;38;29
12;7;19;40;33
34;32;1;22;45
3;37;26;45;10
20;6;15;4;3
25;40;10;37;35
22;13;19;33;35
15;41;40;22;18
8;44;13;28;35
8;23;35;18;19
29;23;25;3;12
29;22;31;31;29
5;4;32;17;24
14;32;28;13;10
17;11;34;1;21
43;10;22;29;40
41;41;22;12;9
39;13;24;4;41
8;11;48;19;5
5;13;28;46;43
4;27;16;20;16
48;23;44;9;14
7;3;17;22;33
29;38;6;23;16
48;19;46;32;29
20;19;17;43;46
20;28;41;29;44
17;1;42;15;11
33;26;23;18;13
46;21;42;11;35
39;14;2;22;1
13;33;20;5;40
6;19;31;23;35
43;27;8;24;42
43;38;20;19;26
19;20;42;44;9
27;42;6;13;40
15;45;9;27;41
49;39;46;44;13
25;21;24;46;13
21;2;19;3;39
3;48;13;29;30
6;18;8;10;6
49;2;34;9;46
12;48;44;16;36
31;9;28;23;12
16;46;17;32;12
43;33;1;7;7
48;7;41;24;38
42;35;37;21;36
34;48;25;17;16
31;30;46;34;39
40;3;12;46;49
5;48;1;49;28
45;33;1;5;40
8;7;35;5;38
28;2;10;32;49
11;39;46;29;22
38;41;16;6;17
4;43;37;29;37
27;18;11;14;30
13;14;4;29;40
27;4;24;42;26
34;25;30;12;29
