1;29;98;96;11
38;77;98;43;99
98;78;29;98;81
12;98;72;25;64
14;98;72;19;67
90;68;99;44;32
39;46;16;53;92
54;68;22;89;76
26;56;69;5;23
76;2;10;48;10
29;18;66;33;70
54;16;67;83;11
10;16;55;48;99
58;33;15;67;94
15;92;97;50;21
94;72;28;11;46
6;61;59;37;91
65;38;5;31;52
91;97;36;95;2
86;24;98;29;94
63;52;22;97;51
1;44;92;78;98
36;14;2;98;33
7;51;22;19;8
19;11;92;71;94
81;88;6;44;21
11;35;21;92;24
25;61;88;69;71
19;52;99;4;3
81;12;64;24;41
14;67;68;89;15
16;65;62;21;7
50;77;4;20;26
37;4;45;15;46
24;9;25;31;18
62;55;23;13;6
71;94;67;9;7
28;73;87;11;31
82;54;97;54;80
98;15;2;12;76
45;13;73;82;51
35;19;48;63;54
18;42;78;42;6
85;61;9;3;2
3;50;93;5;55
19;65;1;87;91
30;86;85;86;83
93;24;67;69;4
67;9;89;10;21
42;36;68;62;13
8;90;83;43;74
31;77;19;16;64
9;8;43;60;20
74;73;38;4;93
23;50;67;72;60
26;66;88;94;71
19;6;2;83;2
92;14;62;64;51
16;98;79;99;77
64;46;40;41;93
45;18;17;4;8
92;67;77;87;39
71;88;66;83;27
40;75;65;74;12
40;85;48;43;32
45;11;48;17;4
41;66;44;54;39
79;53;63;11;97
66;59;20;53;96
89;36;73;90;68
18;86;18;3;52
8;13;64;51;68
88;56;64;13;74
14;73;71;23;62
48;14;53;61;86
78;33;93;53;81
74;19;65;96;83
32;54;77;53;48
57;6;46;65;69
70;22;29;61;75
12;62;20;64;5
47;13;2;60;73
92;76;15;40;31
1;49;20;31;56
30;96;36;38;91
70;91;93;90;23
95;72;45;48;83
61;32;82;2;89
32;98;17;90;82
1;83;80;37;13
71;45;46;74;58
61;62;84;10;47
24;25;91;11;67
1;57;91;66;54
55;8;57;87;50
13;85;25;73;87
85;89;95;47;63
55;66;18;42;28
1;21;57;63;36
1;21;50;77;81
22;43;53;34;5
32;15;7;20;48
51;84;86;1;1
13;44;77;74;18
84;20;86;62;48
83;12;62;21;88
97;55;26;36;81
48;42;64;68;47
22;42;48;43;77
99;60;20;70;18
25;82;90;57;89
27;23;48;41;7
90;8;12;75;79
60;55;69;98;27
95;46;97;35;16
33;88;39;50;25
89;94;27;7;13
68;60;25;25;36
50;86;73;28;14
21;61;43;2;66
66;52;35;29;77
47;84;37;74;27
15;93;74;75;45
35;1;14;65;57
60;72;17;5;30
3;75;47;49;22
21;91;65;57;23
80;8;53;5;18
58;70;5;17;55
71;83;45;56;41
73;15;18;17;27
83;37;52;13;85
12;57;78;25;15
20;50;85;14;73
25;99;63;36;46
40;21;28;81;48
85;26;13;38;40
51;76;93;73;46
31;76;49;26;45
96;85;7;14;29
18;81;11;82;59
42;35;18;80;8
71;39;80;75;7
62;70;88;42;48
59;62;38;27;41
30;57;77;83;30
76;83;15;20;57
50;67;71;17;96
21;75;51;19;84
44;51;77;88;68
46;64;57;41;94
13;33;59;15;28
80;15;76;64;65
16;40;69;77;65
44;47;1;19;25
96;55;19;78;12
32;70;45;61;44
17;93;77;94;75
7;68;39;54;1
18;96;65;11;93
51;61;78;90;55
52;40;72;81;63
70;1;91;31;59
74;1;15;46;45
33;41;18;37;86
19;56;84;88;53
49;64;4;37;26
38;55;16;49;1
14;91;42;34;46
25;44;37;3;91
69;96;8;79;38
5;47;62;28;30
55;64;83;34;79
6;94;17;23;54
32;60;38;24;28
83;25;85;57;43
80;65;54;65;89
67;59;25;19;24
55;60;98;74;66
35;15;92;11;18
90;68;77;61;52
90;25;12;73;6
50;14;63;12;17
36;48;80;30;99
21;85;75;7;40
30;18;95;93;50
34;69;97;66;23
61;62;47;48;77
48;83;26;41;37
60;29;2;48;92
16;81;48;75;51
84;86;86;57;97
97;14;64;61;47
14;85;99;25;80
88;66;55;91;64
59;17;20;20;65
5;55;16;35;58
40;87;33;36;77
24;12;81;93;8
43;96;58;92;88
62;67;60;9;31
88;17;85;82;5
87;83;7;48;42
99;42;20;76;83
43;7;20;91;93
4;5;26;16;76
79;52;63;57;65
67;12;45;12;57
69;77;99;58;50
7;38;97;21;74
73;63;3;89;21
18;2;21;32;98
77;66;32;23;6
83;99;26;28;86
16;34;59;61;71
18;24;36;48;87
73;60;10;71;82
50;91;22;24;73
63;33;53;25;73
32;91;52;56;70
94;85;4;91;96
94;43;84;61;46
69;79;86;34;30
72;93;66;53;89
92;55;26;89;79
4;62;71;7;36
64;10;73;4;88
67;60;42;60;26
69;37;48;86;38
53;29;82;75;15
89;20;24;46;61
98;94;29;29;40
66;88;16;98;43
64;68;51;15;61
15;36;78;88;58
28;45;91;99;42
17;47;30;76;67
13;30;74;56;23
59;39;96;64;92
62;88;59;63;90
3;78;98;58;8
37;10;88;79;21
87;28;16;50;57
94;32;79;99;23
51;52;87;1;34
47;76;82;1;92
12;41;1;19;93
47;69;15;31;70
78;70;17;89;11
65;20;96;93;5
75;18;38;64;82
64;13;79;9;18
64;57;51;20;42
88;29;60;60;16
17;55;29;31;73
50;36;2;66;78
31;72;23;23;74
11;76;46;64;74
26;28;7;41;84
69;38;58;52;79
59;83;98;81;41
37;41;57;52;17
47;85;13;15;62
52;24;84;29;34
1;82;85;71;97
9;93;53;94;98
66;68;30;27;98
39;54;66;86;88
62;38;83;27;78
31;95;32;5;3
49;15;74;99;28
65;46;32;7;22
42;90;53;12;11
27;91;74;3;77
24;84;92;73;47
55;71;74;19;63
16;87;52;20;82
60;55;12;29;25
36;56;76;11;44
88;45;14;47;78
58;5;90;41;79
9;38;87;95;20
67;83;87;51;85
36;6;8;41;42
15;11;16;86;48
17;91;92;8;56
58;15;99;10;87
65;92;69;31;69
21;91;83;86;15
82;1;11;37;76
13;85;11;95;99
35;13;92;70;72
31;3;30;42;14
31;65;60;66;59
33;9;95;52;4
7;65;37;35;81
65;47;75;33;42
85;22;53;52;14
45;76;23;1;28
53;37;34;17;58
90;5;75;92;39
50;29;18;56;40
16;33;79;16;88
57;40;21;60;98
14;49;14;23;95
7;99;57;77;24
65;89;33;12;32
90;60;53;22;92
7;33;81;26;78
17;90;97;90;74
40;43;76;55;44
5;75;21;89;40
39;37;79;36;52
25;82;92;77;23
85;3;51;58;82
33;57;95;41;65
98;22;81;91;28
32;56;46;61;91
70;33;69;47;18
52;68;83;43;40
73;47;23;29;41
17;54;81;91;13
89;16;69;41;63
57;56;8;47;28
53;77;28;8;80
93;63;90;14;66
96;96;18;31;31
27;28;98;46;60
91;88;21;70;49
4;14;68;92;5
48;3;76;15;3
3;39;9;62;57
55;90;87;47;70
70;29;58;43;28
96;94;13;57;13
89;41;89;73;59
16;97;52;62;40
16;85;73;25;13
14;58;87;26;16
93;42;1;63;18
46;2;42;69;78
15;20;67;54;37
79;97;4;37;40
39;31;98;6;48
87;80;85;77;46
29;79;37;52;62
68;10;4;17;26
10;95;98;74;65
86;55;13;92;43
93;56;8;55;80
80;6;5;68;27
61;25;43;55;42
43;91;61;74;77
45;69;53;86;32
43;14;47;90;14
77;66;86;78;69
23;43;6;5;92
18;48;37;17;57
63;99;61;78;56
48;62;23;80;85
92;3;62;2;62
32;63;25;78;59
35;98;59;38;19
58;77;22;83;57
8;46;92;60;36
24;54;48;16;81
52;36;32;26;35
70;41;73;28;29
19;10;71;76;28
49;89;50;25;63
57;40;65;3;73
65;22;76;12;33
7;43;37;40;67
95;46;62;99;97
83;47;45;78;42
42;95;8;88;83
87;30;8;81;66
70;6;18;88;4
53;94;49;4;66
48;78;24;22;8
65;14;74;49;33
98;52;38;63;95
49;77;66;14;29
76;17;41;71;91
50;44;63;39;1
60;2;23;37;70
70;40;67;75;22
62;3;31;63;28
76;38;36;71;59
11;32;48;24;72
58;99;36;48;99
75;34;33;78;48
30;7;42;17;72
55;90;29;92;77
4;70;62;46;10
23;71;67;96;87
36;69;93;66;41
47;53;51;33;67
38;9;45;88;2
80;28;22;42;82
72;18;64;43;93
63;9;33;39;17
82;96;68;56;6
59;34;51;31;11
76;55;82;14;84
92;90;77;65;21
90;26;72;5;57
24;63;45;98;64
64;62;35;49;4
17;63;51;93;23
8;32;78;22;14
43;47;3;65;65
67;32;79;87;52
13;49;49;51;66
97;53;90;66;46
68;73;10;49;58
62;61;16;5;16
56;61;69;40;12
10;86;52;27;2
68;78;12;57;47
77;90;86;33;49
20;99;49;85;58
15;88;20;97;86
41;71;59;87;70
90;41;82;39;11
53;95;66;98;3
29;55;59;35;67
34;81;39;16;76
58;52;67;8;62
74;36;16;53;26
52;53;26;57;78
95;55;39;2;54
99;88;40;57;71
84;82;74;16;12
76;65;30;51;96
4;24;1;9;25
80;27;60;98;86
64;9;70;1;43
41;64;84;75;52
69;40;10;3;95
97;31;1;49;10
11;15;90;19;52
89;68;93;98;33
31;17;11;73;42
79;10;76;82;76
80;97;12;44;6
70;20;81;34;48
89;9;23;78;40
72;23;38;17;88
67;15;40;65;9
35;61;70;80;98
88;67;14;45;72
2;33;21;55;15
81;70;68;59;96
63;40;27;14;66
76;34;60;66;93
53;65;41;63;92
53;60;3;55;40
48;19;94;7;87
45;53;64;70;16
49;70;69;65;6
52;67;52;8;6
86;92;30;18;46
71;14;67;87;97
68;13;62;66;94
95;52;61;34;51
27;57;88;10;44
83;22;57;48;15
68;98;89;45;52
45;96;99;70;4
33;9;61;50;57
91;19;46;32;48
13;29;77;13;90
48;31;23;12;99
44;13;26;73;45
33;54;71;8;25
87;74;59;67;36
64;74;82;17;39
87;33;89;17;90
83;63;27;56;1
14;55;14;58;96
26;93;92;19;91
53;93;73;64;92
70;70;12;44;68
64;63;94;8;53
48;75;50;2;50
6;16;4;51;7
43;20;33;29;81
41;23;56;8;75
6;52;73;89;77
15;45;20;71;57
17;42;67;93;65
41;8;12;44;12
92;73;13;96;98
16;65;35;68;1
77;64;86;90;47
49;52;49;42;60
84;88;2;66;40
17;4;34;4;41
4;94;41;27;91
75;36;60;83;85
75;54;83;38;97
17;31;19;45;58
1;70;28;59;14
79;74;56;67;47
44;1;79;30;14
99;37;34;68;48
73;86;32;77;96
27;97;89;10;33
88;86;48;98;55
7;99;42;4;50
86;83;82;31;5
15;47;68;64;23
15;18;67;31;38
86;68;73;97;75
39;33;64;57;50
79;66;63;47;56
75;54;77;65;91
43;11;10;99;43
55;42;79;90;81
99;22;33;37;54
29;83;1;41;11
96;9;1;79;53
68;86;28;33;90
61;62;18;29;85
91;66;29;22;4
11;19;89;63;13
44;81;60;14;86
20;97;16;17;66
79;63;90;57;55
14;50;59;51;99
59;85;68;99;52
50;84;73;91;3
68;40;61;47;2
54;5;62;25;95
34;43;8;1;46
82;19;70;52;45
66;24;79;5;75
34;38;32;23;20
40;90;28;13;36
52;92;64;33;13
75;80;83;37;4
75;43;14;27;55
85;68;21;30;17
89;98;84;61;87
58;93;42;47;4
78;36;7;42;87
10;8;19;48;46
99;35;19;5;23
74;11;42;49;46
77;37;70;28;34
45;84;37;35;1
73;3;8;53;17
37;57;47;9;69
7;44;55;63;70
36;44;55;97;73
57;66;64;3;1
43;38;86;9;4
16;13;29;94;54
61;84;30;60;80
17;80;44;6;85
70;43;15;14;97
87;91;92;53;16
84;7;22;24;33
1;13;47;58;68
57;17;41;37;33
5;77;79;58;41
58;86;18;90;10
55;21;50;42;10
53;21;54;67;93
31;76;38;6;26
76;43;45;40;35
81;88;33;75;8
64;93;85;26;8
35;46;32;22;94
85;37;30;85;5
70;84;3;63;16
26;14;2;78;97
22;45;4;8;78
81;2;20;26;21
86;83;77;93;16
82;52;67;34;26
85;63;68;18;1
3;89;58;51;98
18;69;40;70;8
69;88;38;24;8
94;67;58;38;91
56;97;1;47;27
37;86;12;34;39
58;50;78;89;62
22;89;23;41;80
7;31;80;6;74
47;57;69;33;27
34;12;58;38;98
3;42;98;48;94
40;9;70;61;71
11;72;59;14;96
47;27;96;38;96
38;96;5;37;14
41;92;23;64;51
98;35;37;84;42
34;82;11;95;46
9;69;52;71;47
86;51;23;99;46
96;56;40;66;87
73;71;59;16;35
39;33;12;66;40
79;52;86;11;25
26;89;75;16;88
4;76;46;81;5
37;21;58;59;25
26;47;47;72;72
7;26;23;81;14
43;97;5;54;57
13;89;12;51;54
70;26;7;79;35
33;27;3;38;50
87;43;28;7;99
36;23;79;40;93
79;1;37;51;27
16;78;58;5;98
91;45;2;50;17
7;36;47;24;83
89;64;95;99;96
91;48;33;67;82
75;78;43;14;60
29;25;73;61;99
71;93;62;20;38
48;34;33;2;12
54;40;65;83;48
89;89;34;56;83
28;98;11;92;50
73;60;35;63;87
71;34;73;86;74
3;41;39;4;34
22;74;90;16;3
78;64;40;6;98
1;35;20;44;59
33;49;8;10;13
7;29;34;43;61
44;45;62;62;31
91;27;12;41;45
65;64;36;57;44
1;72;87;83;70
70;2;1;65;73
49;79;36;43;85
64;87;76;93;77
91;45;45;14;18
44;75;69;63;15
33;27;44;25;59
8;28;83;94;58
91;37;24;58;17
40;21;85;52;81
23;5;4;81;9
12;12;12;34;24
76;41;96;89;1
32;78;56;67;39
87;14;55;95;11
30;55;27;47;2
93;39;8;7;69
58;51;30;15;29
69;62;15;41;27
21;31;57;41;34
50;49;18;13;76
45;86;58;41;80
70;35;12;67;68
93;81;44;1;49
44;98;57;29;46
26;94;76;34;39
90;81;90;91;35
19;50;74;85;88
21;87;36;51;41
25;14;8;8;74
45;62;12;99;27
95;82;40;70;5
96;96;48;37;72
15;74;81;42;28
28;30;6;25;1
82;97;73;63;12
94;7;96;22;36
31;66;51;90;17
52;41;82;82;9
38;53;8;46;36
97;46;18;12;7
68;13;68;90;61
93;45;31;21;41
94;27;37;11;78
57;9;5;45;73
52;62;44;18;59
40;82;55;2;64
3;15;19;93;74
76;9;47;76;43
53;55;61;51;87
42;20;85;89;63
90;13;79;13;47
87;5;9;54;98
46;75;44;34;75
19;46;44;14;17
90;68;10;12;72
81;32;85;32;28
28;15;76;97;40
49;66;38;4;29
11;97;79;12;25
2;62;81;10;25
54;46;97;30;19
6;88;60;32;86
12;51;21;90;67
51;59;59;99;87
83;44;46;47;70
15;84;46;37;71
56;87;43;42;94
20;71;96;60;61
6;61;23;41;60
93;25;57;69;34
28;63;67;65;28
67;8;45;37;46
64;37;91;11;43
23;81;23;14;94
99;97;28;85;82
15;7;86;22;16
32;64;26;27;15
51;43;39;17;21
14;19;2;43;83
31;85;38;54;67
14;26;80;11;79
21;52;22;47;89
79;50;15;65;59
5;19;67;24;40
74;62;86;34;85
97;54;84;45;57
80;52;86;82;77
10;90;86;44;15
91;86;35;5;93
97;89;89;75;47
36;82;32;85;70
47;89;80;97;59
83;94;42;56;50
40;91;20;74;92
15;48;79;21;53
21;47;51;1;56
29;41;29;1;79
34;60;65;71;31
29;86;9;74;95
61;4;22;83;29
63;64;87;5;93
27;87;83;12;31
51;56;59;30;59
13;19;34;40;11
66;36;33;50;98
45;10;25;13;89
59;23;49;64;75
68;96;84;60;36
67;87;8;82;85
83;54;20;61;57
21;24;8;56;36
50;40;87;40;81
42;10;48;16;43
89;39;32;9;47
29;63;38;14;25
13;29;57;72;46
72;60;80;58;64
47;23;57;10;47
54;94;84;48;76
16;58;9;76;3
55;58;99;47;27
29;56;22;35;36
34;60;71;30;8
37;87;65;15;74
30;41;81;56;55
73;39;89;28;57
41;89;48;47;98
24;8;31;33;56
34;53;76;61;34
98;23;4;14;85
26;84;58;59;50
1;65;13;53;36
76;72;56;3;57
80;32;77;30;15
56;73;28;91;11
99;66;73;6;59
50;92;7;79;69
83;62;45;62;59
14;2;21;64;55
22;43;11;67;48
44;32;2;10;96
32;28;27;69;10
9;30;46;34;46
7;92;13;96;2
9;14;94;27;62
85;84;56;46;99
41;11;85;24;18
74;2;19;82;92
91;56;28;91;45
57;99;93;26;78
21;82;68;4;4
84;64;40;21;61
89;44;52;48;15
9;45;58;74;60
94;81;72;49;97
52;8;28;13;71
36;1;16;72;52
49;56;91;65;76
37;73;52;70;62
11;79;69;62;92
90;15;99;44;40
89;87;89;77;83
84;34;16;87;45
16;28;70;72;50
64;62;55;10;34
18;92;62;19;75
75;23;91;32;10
57;65;51;81;57
54;30;41;59;47
82;74;70;96;48
4;61;18;94;57
48;71;13;46;90
44;64;43;5;93
8;45;45;84;99
94;37;55;3;55
67;49;57;57;61
11;17;36;88;99
55;37;88;52;54
62;30;48;22;76
30;45;27;39;91
54;81;37;63;25
69;63;97;81;69
8;93;26;6;59
28;91;74;50;24
35;63;47;75;79
97;47;7;3;64
77;92;92;55;97
6;96;17;94;23
76;28;46;22;42
71;61;65;54;73
6;58;36;31;77
27;90;98;29;17
87;62;78;95;63
67;97;95;40;22
62;12;99;12;96
90;69;89;88;21
52;1;7;56;6
88;40;49;20;25
53;7;15;17;40
22;17;31;44;27
98;2;45;60;24
87;4;47;68;61
36;63;6;59;25
14;96;94;72;96
6;18;32;32;30
31;84;8;83;86
16;82;92;81;3
26;63;7;93;33
71;28;89;8;82
84;23;69;96;72
74;63;61;41;69
7;3;34;54;50
47;47;27;17;68
71;59;91;38;5
44;38;99;5;55
58;28;51;7;2
86;49;79;88;29
34;59;3;61;42
32;77;39;61;79
80;50;43;80;73
70;8;13;74;15
78;74;75;36;76
60;30;22;42;41
11;22;62;25;7
91;11;37;33;38
96;87;81;38;82
25;19;34;16;78
89;92;21;27;68
62;54;10;12;62
92;68;85;90;47
79;56;92;71;35
2;52;81;71;18
74;52;22;60;40
38;31;64;30;48
94;43;6;3;3
67;13;43;80;11
25;87;33;77;35
75;65;76;42;84
76;90;66;85;82
75;78;79;48;52
73;40;55;72;34
93;23;65;6;59
15;29;23;24;66
12;65;33;65;35
71;42;77;46;45
10;4;91;27;23
73;24;94;49;98
63;51;33;94;69
42;43;61;87;12
39;78;92;94;76
58;59;96;17;71
9;31;33;47;21
72;91;27;58;11
27;68;20;26;67
7;22;92;43;25
48;76;65;75;58
70;79;54;76;84
21;9;64;2;41
30;93;66;32;86
75;83;72;25;71
28;79;65;40;80
10;62;1;44;31
22;50;91;93;62
37;53;42;42;73
94;68;91;32;23
38;62;25;55;26
85;3;96;91;1
98;65;34;47;71
44;55;15;91;76
28;83;27;42;78
82;26;80;97;80
44;10;21;62;13
12;15;50;72;41
83;27;89;14;96
21;58;96;71;76
67;5;17;93;2
99;35;89;36;83
97;98;82;12;24
2;95;84;61;7
73;25;89;52;34
19;97;12;65;84
79;5;10;60;38
77;68;51;16;79
78;39;32;83;39
59;8;63;47;43
35;44;79;9;54
63;59;75;41;41
19;48;22;15;26
60;13;38;71;26
37;86;46;44;96
99;38;5;75;55
4;98;39;95;88
6;14;26;48;71
18;16;7;46;45
26;92;69;98;65
51;30;28;51;2
50;15;21;30;42
68;87;22;7;96
35;44;28;31;16
54;21;68;84;94
1;15;21;97;45
39;86;15;55;63
59;96;92;69;78
48;47;68;21;7
31;79;9;66;82
93;61;80;12;34
60;79;23;44;88
82;77;3;74;83
22;68;37;92;98
48;34;63;91;5
41;53;92;23;30
66;6;29;1;25
33;77;12;15;57
83;22;83;25;51
54;28;98;73;83
12;49;77;78;16
2;45;31;40;10
7;58;34;42;68
18;87;74;46;75
11;33;35;64;18
15;39;85;89;74
69;10;77;99;78
79;40;60;19;50
12;15;84;39;10
52;78;60;52;65
53;70;54;65;62
14;52;61;18;73
33;89;78;3;57
41;36;79;63;32
47;85;63;80;71
10;96;40;30;70
93;22;46;85;24
18;59;56;56;4
2;66;89;93;15
79;64;20;90;50
75;3;33;86;21
92;2;39;72;14
98;72;57;98;66
97;40;67;39;47
25;3;28;34;87
65;47;87;54;72
31;41;35;56;66
15;95;74;17;61
50;23;63;4;47
29;60;68;83;98
27;62;88;30;3
99;98;58;82;7
45;13;14;11;6
57;75;97;14;31
76;62;40;95;7
57;91;32;52;49
4;64;5;82;84
12;64;19;64;76
38;16;31;70;65
55;93;60;64;9
98;98;16;23;9
34;65;58;52;23
19;51;91;78;59
27;95;34;35;39
4;35;27;88;50
2;45;37;52;70
17;79;58;42;7
77;58;13;5;6
89;36;70;93;81
38;57;31;1;28
76;73;79;45;94
16;90;51;18;54
85;58;37;21;62
71;95;43;60;80
70;58;95;43;95
49;83;36;8;50
21;13;60;61;81
88;75;49;15;37
29;19;27;3;28
8;10;86;20;63
54;62;1;87;32
16;66;41;65;35
78;69;2;88;83
31;50;62;70;87
37;37;46;40;10
25;99;86;33;11
37;28;74;62;49
36;61;85;62;9
66;80;80;99;67
20;87;81;52;20
99;99;22;50;26
35;68;28;79;83
46;82;26;93;25
75;58;24;15;59
54;85;44;77;91
25;29;40;66;21
32;35;99;9;66
88;56;35;74;4
4;77;80;41;4
17;14;88;38;17
37;59;3;60;98
3;76;38;88;71
79;64;95;84;9
42;41;49;95;60
84;30;62;22;81
21;83;60;72;33
58;72;82;33;76
86;60;34;40;30
68;77;32;63;17
82;25;2;29;58
45;75;84;51;22
80;56;25;1;40
66;11;40;80;49
23;93;52;84;63
59;86;90;55;83
59;22;8;8;43
53;9;53;8;74
38;91;12;97;99
75;45;13;46;10
10;28;47;51;96
11;95;37;73;44
54;34;72;55;58
19;68;97;9;56
76;92;90;59;6
29;58;27;7;64
24;93;64;49;46
12;54;54;91;5
46;79;11;73;95
63;70;59;82;32
18;63;55;26;6
2;26;56;32;24
31;89;89;41;78
31;29;8;8;60
47;66;62;91;5
45;7;52;88;85
72;62;79;12;52
68;2;1;93;5
26;64;87;14;82
81;24;84;90;53
83;66;94;45;66
83;77;6;4;19
46;53;60;92;45
72;69;70;51;38
27;38;20;6;35
96;10;65;97;22
27;99;81;9;85
75;12;78;23;16
93;39;98;19;36
82;78;99;76;33
6;91;42;85;91
15;12;37;61;47
9;77;96;39;18
83;55;92;31;37
68;33;58;97;28
75;13;95;79;3
53;71;24;51;28
59;99;46;4;33
57;47;14;13;66
81;91;96;35;89
48;69;75;46;28
90;51;8;55;23
32;94;55;44;85
3;54;95;76;34
43;52;20;29;70
79;83;70;60;8
82;76;98;31;58
44;45;83;56;8
82;29;66;7;94
46;32;79;9;69
70;66;61;27;87
11;42;55;95;87
79;6;82;52;97
16;19;33;90;35
53;83;35;57;85
93;16;89;93;37
20;12;8;89;8
15;87;76;63;11
19;35;76;57;81
72;83;15;89;96
50;43;91;70;32
22;19;60;74;18
28;4;84;36;1
94;69;7;33;30
14;36;57;2;96
78;65;46;79;87
94;89;46;15;42
75;51;27;56;70
82;52;7;52;76
54;82;56;75;61
28;96;22;35;24
47;62;75;28;96
46;29;94;22;32
80;41;37;32;7
