215;801;204;493;45
433;650;206;309;947
7;107;471;189;965
831;653;47;998;248
351;907;656;88;309
545;997;717;102;574
290;318;274;127;157
663;546;710;501;199
785;794;790;366;414
147;872;988;70;210
909;361;452;886;323
495;282;472;770;899
781;773;478;848;220
688;299;575;999;868
50;721;91;256;271
806;255;977;338;764
381;960;72;690;332
398;186;194;167;455
980;428;724;921;795
612;471;551;698;933
606;979;25;166;632
149;933;301;945;972
76;892;939;350;236
393;702;647;139;133
268;896;300;296;117
934;721;748;712;203
491;951;477;933;433
655;286;758;205;668
496;348;954;225;394
438;546;82;184;143
810;266;832;303;766
34;947;626;898;701
534;791;982;684;561
843;426;621;452;501
283;859;367;885;605
154;503;60;929;349
469;775;478;627;261
933;39;292;702;586
734;243;561;941;991
43;314;617;650;695
975;922;207;432;749
629;266;910;3;841
188;815;719;123;831
657;224;646;270;6
804;906;616;831;612
743;636;531;24;636
247;674;789;881;898
289;594;747;556;290
581;167;827;374;988
318;122;690;609;733
672;193;423;944;674
382;939;263;889;667
120;938;206;425;235
556;317;534;302;489
870;533;213;65;447
31;99;544;430;433
122;281;921;634;565
631;47;958;386;446
782;947;454;46;297
188;156;710;887;467
553;618;659;331;53
330;977;922;596;874
542;391;255;10;979
467;943;48;557;932
853;719;127;538;238
748;736;940;727;510
856;5;609;410;969
303;329;817;26;244
350;61;887;829;620
497;143;249;594;604
122;361;470;108;776
455;367;251;655;14
636;524;35;226;629
793;794;820;114;936
528;606;303;612;969
158;437;284;813;316
332;807;158;153;305
324;692;568;655;897
443;891;180;942;496
624;107;885;906;213
127;859;752;542;574
671;573;536;216;752
17;357;322;727;175
597;769;172;484;803
950;917;555;127;144
648;402;898;278;978
869;160;125;385;906
411;470;60;752;877
981;192;998;578;192
916;240;233;441;927
61;351;57;237;582
173;326;241;171;281
918;215;212;821;676
36;61;535;308;362
430;755;726;323;144
385;876;658;484;823
226;951;402;606;484
185;26;368;948;508
404;509;289;481;221
86;572;546;976;83
46;162;146;817;648
35;419;520;662;450
666;546;546;63;368
677;721;773;635;317
360;179;508;405;872
479;593;809;396;481
964;58;61;892;913
177;930;607;742;194
390;501;184;733;885
820;457;443;857;577
185;345;78;736;849
782;200;837;890;69
434;837;442;413;581
892;126;703;487;326
687;698;663;326;800
618;880;639;479;761
276;455;621;580;73
260;953;332;397;357
117;488;826;870;693
787;932;519;936;885
806;29;699;426;373
69;309;270;47;292
210;431;283;965;281
649;784;267;807;761
88;403;687;450;628
12;964;118;749;850
146;627;547;676;983
177;644;258;670;109
997;811;1000;642;294
240;374;979;928;145
967;571;258;546;185
57;7;852;454;363
19;846;447;385;5
470;473;368;186;903
814;210;13;284;205
850;609;62;900;940
716;860;169;657;529
946;221;667;235;907
580;863;307;278;687
767;432;547;411;676
657;507;288;609;158
938;980;608;755;318
140;200;70;716;158
77;99;639;381;511
376;398;88;275;834
457;528;382;713;600
884;523;103;687;325
548;735;937;310;204
739;485;86;433;383
441;488;253;298;464
235;146;637;849;784
222;273;719;486;251
580;395;474;91;713
691;493;967;919;59
163;878;768;381;180
954;462;118;294;272
520;88;551;511;962
518;326;39;473;737
27;911;270;460;334
663;298;106;221;586
836;316;881;158;783
896;158;273;522;803
461;602;121;101;703
143;167;594;487;263
213;852;198;731;841
444;25;109;999;692
239;305;961;196;79
336;154;809;240;409
143;775;711;379;626
190;332;203;696;5
810;507;886;408;947
940;704;607;529;944
82;13;722;424;693
367;778;531;315;703
562;983;694;989;542
637;429;453;569;923
917;247;914;109;580
462;793;581;358;105
437;869;728;30;199
169;974;65;682;661
518;289;483;231;288
635;346;107;223;814
318;858;467;733;63
647;779;160;671;562
276;987;385;942;367
338;871;707;678;208
582;527;875;217;250
467;656;942;950;162
197;698;744;697;352
472;821;176;445;898
586;910;923;131;694
625;247;808;619;912
920;597;186;943;635
469;673;362;233;96
954;892;121;770;79
202;298;239;471;630
327;135;226;238;644
144;523;536;513;770
442;676;893;759;177
198;953;311;853;906
194;259;310;147;817
698;744;201;64;871
815;914;237;428;396
120;442;331;242;938
57;54;808;286;817
671;295;33;603;180
472;667;195;11;679
794;445;767;872;416
259;122;545;953;439
915;806;626;234;356
800;615;836;377;763
970;247;743;37;908
752;880;937;361;326
696;965;946;673;95
130;856;290;484;240
713;739;239;930;569
319;899;962;121;73
331;294;540;346;982
830;785;676;146;592
885;611;360;884;305
616;507;815;859;890
978;723;806;870;757
922;711;509;526;741
407;555;437;155;940
374;744;729;925;924
441;394;421;361;151
684;989;922;754;144
761;289;898;114;516
981;287;547;548;637
53;121;655;397;390
70;415;584;447;581
335;336;507;290;736
136;594;270;116;299
128;420;248;101;795
826;838;366;989;206
893;586;952;164;165
825;801;292;750;110
997;296;105;672;301
369;945;137;161;23
993;389;190;810;566
666;612;619;829;230
830;114;572;656;758
501;728;931;675;211
254;884;279;210;664
41;949;271;957;976
824;113;387;33;142
517;696;575;374;465
301;951;541;544;720
859;204;456;440;960
638;778;925;88;827
831;568;555;197;843
552;743;228;619;463
509;311;809;679;324
569;479;98;434;905
212;604;409;916;61
889;459;441;199;680
191;635;578;964;272
603;615;542;193;642
289;842;481;933;196
995;658;718;934;968
615;811;697;347;248
157;525;735;463;812
537;650;602;976;578
960;237;776;376;280
402;332;713;426;571
973;85;890;447;156
719;417;623;103;445
685;319;370;854;977
615;447;967;299;416
374;910;367;575;510
631;827;385;315;981
506;52;239;21;461
524;566;183;792;300
989;786;438;759;410
331;710;244;752;495
17;781;462;468;656
760;535;787;338;472
907;491;919;447;203
917;13;71;51;325
351;262;498;642;434
491;631;139;7;774
756;199;682;947;540
433;139;982;530;479
130;833;837;786;632
850;715;570;494;569
571;54;421;893;69
451;128;623;482;926
512;296;669;593;382
234;223;542;996;414
722;285;220;414;599
848;135;180;623;765
988;679;715;185;445
730;533;983;465;210
633;488;747;26;499
696;312;337;134;949
671;495;47;536;334
73;424;833;247;892
781;704;361;275;782
439;991;133;219;323
756;930;208;95;488
835;166;601;747;617
820;427;406;83;506
482;462;951;169;759
22;925;852;302;518
475;844;402;397;294
442;603;326;348;467
655;209;366;840;932
500;770;723;251;523
619;889;275;228;467
415;296;487;485;617
784;615;391;726;290
129;823;429;791;583
483;126;198;967;581
11;302;746;864;736
724;407;103;178;665
714;318;692;399;649
320;187;690;244;685
157;4;514;211;933
797;898;581;471;996
559;131;611;36;448
699;834;989;791;916
807;859;518;155;976
913;188;923;234;222
130;213;989;850;484
143;263;992;145;846
370;134;618;758;314
444;47;191;17;73
118;704;43;383;175
418;292;515;828;668
930;791;163;899;648
52;42;928;849;298
931;812;783;808;762
263;477;530;209;516
15;767;434;960;123
327;637;59;232;326
472;546;711;406;977
112;64;631;350;906
263;153;695;142;975
669;975;908;219;96
949;990;624;215;638
577;408;263;694;254
931;934;788;426;432
429;701;649;373;795
614;599;948;893;335
720;102;208;270;314
286;413;633;861;388
956;735;909;960;73
321;65;997;386;224
71;215;407;835;668
624;503;421;756;33
185;610;91;991;438
76;921;590;479;1
421;598;184;996;889
876;123;58;320;293
28;673;479;995;637
965;245;574;811;221
368;560;934;75;928
922;480;65;304;52
633;958;869;929;203
721;697;806;139;815
929;314;749;961;342
773;868;17;629;460
960;941;941;354;123
969;823;951;709;505
275;50;156;518;761
451;267;17;208;160
635;375;723;966;83
663;401;504;928;809
523;44;494;475;726
168;375;588;871;977
203;628;194;830;308
119;129;652;134;843
263;656;824;824;495
361;938;948;340;506
66;702;472;762;640
357;737;670;925;651
926;345;459;224;798
617;582;287;19;318
253;88;330;210;469
782;158;922;511;256
426;913;136;397;79
409;921;100;241;393
508;413;361;698;849
323;773;88;780;579
653;52;611;13;635
924;692;839;446;394
727;122;332;141;13
139;324;650;50;543
344;412;639;755;363
616;457;692;247;839
957;884;101;245;120
73;784;20;653;655
84;960;508;456;371
503;323;490;482;514
984;134;974;980;632
372;172;683;150;6
898;757;846;378;916
384;136;143;174;392
286;977;69;209;187
954;259;787;399;663
673;649;794;738;662
720;864;768;171;241
801;625;101;146;891
139;147;93;130;114
982;642;679;641;433
636;437;15;894;440
854;618;949;457;709
715;323;799;534;270
825;11;782;839;877
311;426;245;443;871
379;896;243;112;777
984;509;470;708;203
864;614;132;958;329
329;304;567;607;683
106;649;879;101;618
281;479;629;124;672
249;767;320;516;332
959;237;620;790;755
629;894;311;831;133
945;462;437;90;26
308;414;175;645;215
723;453;918;937;450
108;647;170;432;841
938;518;968;103;843
503;821;841;53;193
149;421;960;211;689
967;284;614;93;417
461;926;973;585;2
188;764;863;129;420
720;443;292;486;445
271;635;968;153;179
558;38;487;980;64
443;144;548;875;553
812;184;184;420;308
193;486;763;805;221
229;319;870;115;778
335;16;223;775;663
89;598;808;396;700
98;431;751;617;695
421;614;99;503;521
58;719;716;385;805
938;719;40;401;132
543;360;169;58;43
795;94;888;63;293
283;183;688;869;162
862;541;644;936;429
108;593;113;356;387
710;100;788;888;185
789;657;549;168;428
155;5;426;360;713
648;425;273;504;257
61;805;123;630;560
889;187;336;44;223
843;145;857;218;295
646;27;736;759;312
29;677;755;629;99
372;570;105;445;565
182;188;566;939;668
727;281;690;535;919
806;547;339;950;523
583;124;608;362;296
706;269;134;699;201
413;383;123;316;548
188;316;272;550;616
815;247;814;456;819
416;392;205;861;96
464;819;159;341;850
226;725;197;594;198
308;126;907;864;31
353;519;368;955;942
117;538;557;981;563
158;301;238;196;116
762;18;773;394;772
487;705;120;399;58
781;160;835;141;756
943;722;565;840;749
909;364;362;761;520
163;968;880;633;893
501;757;692;726;550
950;26;502;332;591
827;750;658;902;799
512;716;368;384;199
399;913;883;531;272
523;668;516;778;445
742;154;982;740;687
893;595;645;923;92
533;674;72;855;149
783;72;284;953;31
516;655;898;117;515
227;136;669;809;864
756;838;673;989;833
955;717;671;378;921
454;89;619;640;526
902;592;482;260;433
638;402;477;435;635
829;104;355;895;382
746;403;562;912;545
306;700;816;755;47
712;110;349;912;969
881;112;459;311;559
457;651;17;948;960
675;674;898;531;196
804;394;234;976;768
745;248;13;999;828
846;98;499;439;729
669;174;135;590;471
132;474;605;754;921
139;689;488;277;996
38;776;490;877;442
999;423;640;877;469
519;370;478;416;925
884;176;254;643;641
412;280;564;490;460
190;969;710;798;669
448;714;298;425;498
579;788;159;306;499
640;671;544;122;877
622;763;816;984;18
434;216;224;514;359
303;458;399;315;755
751;852;368;758;853
205;680;371;726;723
407;312;920;447;405
354;959;217;816;803
63;683;188;65;467
666;800;318;584;547
986;321;635;699;468
675;565;595;715;211
997;121;743;128;412
946;929;986;466;964
347;163;108;383;628
403;403;908;236;179
529;16;131;30;306
417;658;634;156;645
207;82;314;319;771
140;861;171;556;682
970;770;201;877;260
918;64;733;464;486
39;275;476;919;46
502;157;248;460;477
272;488;979;389;105
151;281;800;887;667
292;203;319;813;508
892;277;611;98;881
142;96;920;666;380
358;305;614;747;28
978;163;792;603;291
307;946;84;432;542
700;750;60;977;809
492;533;969;19;485
404;888;824;203;471
10;933;334;531;999
402;160;294;465;883
956;758;962;105;581
482;742;205;168;313
3;893;957;688;689
869;139;185;27;21
54;919;473;248;248
25;989;256;489;668
264;166;421;643;982
984;787;898;325;953
64;467;720;715;137
660;730;290;446;433
955;887;250;253;89
309;878;358;864;553
757;707;477;259;926
737;730;1;510;130
545;704;453;267;320
50;131;912;158;151
151;427;96;963;487
406;737;374;16;745
473;400;581;176;30
928;655;418;702;670
303;160;573;591;587
815;540;214;822;102
572;756;522;784;729
746;295;32;553;567
553;252;781;318;420
733;632;628;33;608
767;557;337;791;508
292;461;173;238;962
310;922;982;215;479
379;148;49;90;989
739;953;410;690;952
62;181;711;382;839
596;711;554;794;464
608;739;840;660;586
617;533;794;100;993
717;12;84;615;240
346;145;309;402;658
672;82;983;186;561
267;679;680;892;830
296;321;602;1;666
929;148;584;805;607
736;79;455;826;840
779;100;970;549;604
212;733;293;125;536
400;451;808;178;514
114;141;256;756;659
280;996;67;648;401
2;492;815;192;213
329;246;783;273;65
722;99;594;949;304
864;544;446;666;231
547;777;306;44;889
76;127;357;124;723
829;179;664;861;581
559;483;18;313;417
153;763;123;913;627
489;558;263;123;715
600;337;84;22;353
583;944;52;244;252
199;338;119;727;33
984;737;373;235;394
249;845;654;542;221
954;18;291;673;109
963;296;53;297;527
359;324;921;292;956
384;205;451;556;552
632;93;55;294;921
976;544;587;789;170
582;428;644;985;571
733;320;299;681;189
760;604;910;162;783
774;742;875;894;808
59;898;791;982;949
66;290;709;204;307
64;675;934;389;805
647;74;939;197;461
176;436;278;645;472
858;520;390;625;896
54;931;35;491;571
620;993;349;753;323
743;919;908;697;740
15;697;338;410;910
617;216;965;880;892
660;205;634;195;575
549;630;348;657;658
788;340;141;405;445
694;904;41;182;198
643;400;117;512;209
63;282;13;935;955
245;99;101;106;895
65;576;20;785;502
815;132;210;905;410
244;347;886;666;487
314;50;45;391;814
205;736;310;268;698
721;880;81;442;992
689;794;355;323;724
796;315;659;980;103
453;698;936;588;941
630;690;196;93;14
326;904;247;43;552
63;943;266;398;941
963;56;104;296;522
619;530;828;168;453
670;942;304;272;425
914;224;797;181;271
640;398;154;275;891
976;428;124;476;970
464;902;242;199;454
278;962;900;757;548
770;737;54;861;950
913;85;71;270;757
384;643;776;754;583
4;603;616;547;316
969;657;117;995;656
81;313;363;971;458
286;285;648;594;657
185;270;78;641;970
13;147;348;968;41
848;948;119;504;107
285;423;257;839;1000
435;336;443;803;931
330;360;860;392;526
92;273;832;283;661
343;162;283;179;714
786;442;18;832;352
160;921;838;125;967
971;712;546;458;188
955;823;938;10;384
548;76;629;274;997
550;242;990;558;531
688;690;852;784;91
