50;69;62
83;88;21
76;89;30
14;74;76
95;55;74
53;69;76
82;65;70
72;91;26
62;26;75
80;15;41
95;83;55
45;20;85
62;47;17
53;64;29
65;22;39
94;74;97
66;11;47
27;82;28
86;74;37
82;69;32
91;45;42
34;86;18
61;72;25
54;53;71
78;31;84
49;87;100
30;49;58
94;24;32
76;91;61
44;39;39
64;30;20
31;58;75
45;82;71
34;87;78
97;92;70
21;58;56
47;18;26
55;49;42
87;69;47
23;42;39
70;43;12
11;77;25
52;19;46
34;99;35
79;74;14
46;57;58
48;97;71
60;42;82
74;28;96
15;97;72
60;85;77
85;76;52
37;43;54
86;50;56
11;96;35
63;49;85
60;64;92
100;45;27
86;27;51
90;16;54
52;81;87
74;24;31
87;12;10
95;75;34
62;18;85
69;69;100
13;91;52
24;13;59
62;75;40
79;54;81
95;98;42
28;64;25
10;69;67
17;57;76
94;37;70
84;50;89
94;44;23
24;23;11
99;29;72
14;78;13
85;20;47
81;83;45
17;39;74
28;64;62
12;24;32
45;98;55
49;33;62
24;69;13
47;36;53
36;31;81
79;71;13
14;13;47
11;34;44
97;69;63
78;34;97
70;61;99
17;30;55
95;22;84
85;76;97
45;78;36
19;47;24
90;32;71
76;59;57
94;24;16
83;75;36
33;41;80
26;45;98
13;63;95
78;86;33
24;84;89
64;54;58
20;23;93
69;55;87
95;42;14
55;85;91
15;92;48
31;93;72
19;59;81
59;22;63
40;44;17
63;68;65
41;80;51
84;12;12
89;19;80
39;57;95
55;11;87
65;54;58
43;68;86
31;35;73
89;96;20
76;27;40
31;100;16
44;12;69
27;22;96
66;87;41
96;10;98
95;11;88
60;81;31
73;86;92
92;76;34
54;12;34
17;23;27
15;29;55
91;93;98
94;83;98
92;72;14
38;39;66
84;77;60
32;23;20
79;73;92
93;17;11
51;35;87
33;28;96
59;83;44
74;90;53
56;58;51
49;18;12
16;93;84
34;36;61
22;17;72
44;22;39
17;27;31
55;51;63
37;52;53
96;34;64
37;21;38
23;50;90
18;88;62
75;89;74
85;18;66
13;44;35
11;45;52
81;57;38
97;44;34
76;49;34
91;84;20
19;29;34
91;65;34
83;39;46
79;59;44
74;89;76
25;27;27
49;17;78
99;72;37
33;84;79
18;33;30
80;35;44
61;66;46
71;48;88
83;65;22
90;73;59
75;11;98
85;17;41
97;98;62
31;87;32
80;97;10
69;34;19
34;17;54
55;28;27
97;97;90
20;65;60
73;33;65
73;93;53
41;49;84
63;50;13
46;21;99
61;36;85
43;16;93
80;94;27
60;16;61
48;100;67
94;69;99
78;44;19
33;44;41
52;68;16
98;77;78
99;60;27
66;99;93
66;65;37
79;99;60
25;67;93
44;44;90
22;10;78
83;26;81
67;53;28
97;95;74
16;39;55
77;28;11
81;99;80
79;52;85
20;75;66
11;72;92
17;38;73
14;59;14
80;64;80
55;18;35
11;23;16
73;25;44
94;34;14
98;33;68
91;61;93
12;30;77
55;84;57
26;48;17
42;14;56
29;20;18
70;58;57
12;43;66
30;26;36
60;77;81
37;35;35
63;74;79
10;84;66
27;14;12
47;68;18
73;33;87
20;35;43
45;57;35
80;76;99
100;77;96
83;75;11
98;53;73
89;14;96
52;17;21
68;29;36
41;45;88
87;46;64
92;21;87
48;84;26
42;51;40
98;12;18
81;49;48
60;18;79
34;24;95
38;80;54
70;59;84
16;72;64
89;88;32
20;81;11
10;90;23
43;22;39
72;83;63
72;22;95
40;12;15
62;70;55
57;28;49
49;33;49
72;95;31
14;77;14
70;70;40
60;25;50
31;64;74
27;77;56
75;20;56
92;61;21
99;17;77
30;37;89
85;80;21
74;37;77
33;28;57
59;11;85
26;79;68
57;36;39
10;68;25
28;36;42
77;77;81
19;55;20
50;70;59
97;24;96
57;16;40
41;35;38
51;74;77
24;93;60
43;67;16
56;42;93
94;20;22
52;26;97
63;10;71
11;11;38
46;71;25
13;14;60
83;26;64
13;36;88
40;11;64
82;21;18
35;25;34
64;32;26
13;29;55
84;96;59
55;24;36
52;33;26
27;92;22
77;69;71
26;85;23
24;26;73
26;12;39
17;96;66
84;55;34
54;79;48
54;69;79
93;97;27
27;61;43
13;89;59
89;90;47
92;37;79
66;51;15
15;49;72
56;32;56
29;60;88
57;40;67
16;100;70
22;58;83
37;66;70
48;95;61
10;66;67
78;98;34
18;11;61
52;99;73
10;32;45
89;99;42
84;69;67
87;49;95
53;36;52
85;55;78
14;20;33
62;58;88
36;69;40
29;81;78
63;13;33
85;23;56
76;13;23
26;51;40
84;12;88
60;34;38
19;43;50
88;54;34
69;59;89
52;36;44
39;74;42
85;29;64
98;83;58
54;22;38
19;96;17
64;45;18
83;53;33
53;38;40
80;87;88
37;68;23
82;52;70
23;24;85
90;24;67
97;64;100
49;71;92
27;97;62
25;82;43
86;95;97
37;70;71
68;24;27
63;92;52
96;16;12
98;91;19
26;12;20
24;68;75
27;20;91
10;90;88
91;12;91
99;23;41
26;11;97
91;16;52
86;43;80
26;75;53
19;32;87
41;45;27
24;36;28
84;32;17
47;36;35
35;29;87
99;82;77
48;59;80
71;99;100
79;82;11
43;90;63
94;42;67
100;75;63
63;11;44
49;57;71
31;66;92
14;69;84
77;95;89
71;96;25
91;18;36
84;87;94
49;28;69
100;21;65
60;82;61
28;74;32
61;18;68
94;52;81
66;32;79
66;34;94
51;43;85
60;18;28
24;69;95
42;69;72
23;89;37
100;62;40
24;89;16
89;48;34
78;20;91
57;93;94
40;35;18
62;30;29
94;21;89
50;84;93
12;90;71
32;75;49
50;99;24
34;79;52
67;53;14
11;67;24
45;18;23
20;16;10
48;27;99
49;54;57
22;49;28
75;89;73
85;97;62
52;95;43
35;18;94
96;10;42
35;28;92
25;36;35
68;31;41
36;37;95
64;63;31
21;86;47
13;78;42
68;15;34
85;65;33
99;34;90
93;44;85
22;38;51
47;32;80
43;42;83
97;63;74
87;14;70
75;73;24
47;41;41
63;11;49
93;68;75
84;66;44
28;91;67
96;15;48
87;20;59
84;45;55
56;55;61
51;59;48
72;50;48
39;57;58
100;46;59
12;64;57
29;31;84
10;54;37
40;17;29
89;39;97
42;66;73
24;94;24
35;71;66
15;31;24
19;56;82
20;42;40
32;65;24
89;77;62
85;86;50
38;79;80
49;97;62
66;57;98
45;69;87
49;34;63
15;75;26
71;26;91
81;14;62
80;14;44
23;16;44
11;42;40
42;59;46
89;14;15
98;13;91
10;70;88
28;48;26
46;10;86
30;30;58
87;25;17
27;99;93
24;47;49
73;39;40
12;89;73
59;98;75
87;44;32
26;67;51
21;74;63
46;61;36
24;92;83
87;96;67
16;36;67
14;45;22
36;77;56
89;86;39
77;16;79
28;93;63
25;72;43
59;43;48
28;25;52
33;27;13
100;89;80
34;49;46
19;81;48
11;78;69
72;16;21
74;99;26
23;23;39
15;23;26
74;54;60
53;18;100
12;29;55
19;64;19
98;13;93
54;75;53
99;64;17
28;47;68
51;32;14
38;51;28
40;55;87
96;44;49
21;43;41
64;44;71
85;80;68
90;47;31
67;87;41
92;60;48
71;26;95
67;68;60
96;98;36
87;12;70
20;48;43
24;31;87
100;26;43
15;76;19
67;42;34
60;77;56
26;46;45
14;78;80
38;74;38
49;44;29
92;13;97
38;14;20
51;69;55
18;44;48
23;56;93
24;83;31
76;54;62
18;16;62
79;23;19
94;74;39
45;23;94
18;75;40
86;100;42
26;70;77
82;79;23
45;38;57
31;25;72
63;81;32
35;49;86
89;28;25
77;31;46
83;34;72
33;21;16
48;39;41
39;40;30
92;62;15
16;52;67
51;48;42
29;89;70
68;54;20
69;16;42
45;21;69
15;72;28
21;95;89
25;57;86
72;92;55
84;72;88
73;92;65
42;78;62
29;41;33
100;61;53
96;100;48
55;49;59
22;43;81
47;67;100
67;92;73
57;16;31
77;66;68
90;62;23
74;100;58
13;65;72
28;13;83
84;28;85
58;32;37
30;97;58
27;62;67
40;55;67
71;80;25
44;37;92
37;88;32
25;43;20
98;82;93
25;13;21
31;30;84
97;10;21
95;82;54
76;59;94
18;66;86
79;82;42
80;25;39
16;55;51
38;63;86
53;84;82
34;40;23
40;81;38
32;17;69
45;92;56
47;25;56
31;99;94
98;100;98
43;54;71
53;50;73
56;71;15
51;95;83
72;56;53
71;41;66
58;26;34
34;56;71
66;30;56
91;29;93
59;45;76
92;37;41
12;89;45
77;79;98
70;45;63
40;94;94
24;38;68
45;59;74
66;60;72
80;28;10
22;43;95
100;70;39
88;44;88
73;49;42
30;90;68
80;72;81
21;74;26
17;31;25
69;93;58
83;68;44
30;46;38
46;11;54
89;40;87
90;72;87
35;10;38
94;31;23
17;35;59
100;21;24
30;61;22
42;58;92
45;65;31
100;57;33
79;82;67
46;31;94
90;51;19
50;36;72
10;96;24
65;11;47
26;65;69
62;45;74
90;22;74
11;62;87
35;92;30
88;57;57
96;16;61
68;36;34
37;84;97
76;97;23
100;61;23
58;46;81
54;77;11
100;68;12
31;27;10
41;61;37
43;59;84
73;90;60
80;58;97
24;100;66
44;62;58
56;81;65
99;52;80
50;79;14
59;61;65
42;17;17
69;50;25
16;60;33
16;70;78
95;67;90
96;37;97
46;44;47
14;97;77
18;85;12
38;79;75
24;43;55
71;61;36
90;48;16
71;44;74
99;33;50
47;24;87
85;75;26
10;63;40
28;30;24
97;89;82
85;85;80
78;96;51
82;27;50
15;26;100
70;31;13
80;95;50
81;68;21
33;62;42
36;82;97
86;25;81
47;34;50
56;29;46
66;56;13
64;43;31
77;21;21
51;10;25
10;53;40
39;25;24
12;96;30
10;10;53
40;66;56
100;71;81
46;14;57
75;70;17
35;56;44
65;22;94
30;79;69
27;85;36
68;24;94
24;28;64
65;83;95
55;45;26
35;78;84
28;100;85
42;11;78
14;86;22
69;51;16
60;63;41
66;48;31
92;49;56
46;86;25
65;77;30
34;53;75
97;86;50
55;86;79
75;99;93
98;92;22
81;17;22
64;62;91
39;79;79
83;41;51
41;29;42
16;11;83
63;51;67
84;27;96
41;63;45
14;62;23
66;94;94
97;16;68
57;88;43
53;60;12
17;30;83
38;70;21
97;39;59
20;26;97
93;31;19
30;34;41
27;80;46
18;31;65
44;54;65
63;65;15
48;58;62
83;53;47
88;22;57
47;10;47
83;95;38
40;36;52
43;90;23
17;97;86
39;75;26
53;92;86
48;16;62
32;100;87
14;62;95
21;80;65
22;23;76
78;18;87
29;49;95
31;24;14
82;27;74
31;64;67
57;84;55
85;69;11
54;37;26
69;87;14
100;12;26
48;46;65
79;44;74
43;30;75
59;91;29
84;48;20
95;50;70
44;85;74
65;13;20
91;71;31
75;70;71
15;58;63
20;17;99
91;91;23
31;49;23
79;82;14
89;59;26
92;31;42
41;48;25
58;82;12
92;81;17
86;67;56
11;36;21
14;92;36
60;35;93
30;80;40
22;18;93
57;81;64
90;73;24
47;39;78
17;50;23
96;58;30
62;27;44
85;34;59
95;29;24
32;41;75
27;54;77
83;23;43
57;89;80
42;74;66
43;91;30
73;24;47
48;70;20
47;69;37
96;84;10
55;87;38
47;35;99
13;54;22
36;20;73
10;86;83
64;70;43
91;58;68
51;34;81
78;44;37
72;69;85
33;47;94
54;82;20
19;76;49
24;75;68
72;67;52
51;38;29
72;44;76
38;20;65
17;68;19
56;35;54
17;83;78
38;70;69
20;10;71
42;89;71
45;37;29
96;41;91
72;23;39
91;11;98
94;90;78
66;52;83
94;50;66
39;18;97
78;49;22
66;31;25
91;50;25
76;74;82
79;79;56
10;93;37
81;86;53
99;62;47
19;55;76
57;77;54
99;56;73
54;21;44
36;33;29
84;72;63
63;83;41
43;95;66
76;86;79
10;86;45
16;54;52
96;18;79
97;84;73
27;76;16
12;91;52
24;95;80
62;74;48
45;90;33
27;97;23
73;10;86
59;37;23
34;28;91
47;92;67
81;77;94
13;69;52
66;36;32
24;23;12
14;33;32
13;41;12
52;48;42
93;10;64
19;78;49
42;99;18
33;14;73
91;38;93
30;53;80
76;45;40
67;95;20
44;36;47
41;69;18
50;86;21
98;50;83
100;24;55
35;25;79
33;16;69
36;88;99
18;28;16
16;17;99
56;35;44
43;52;41
41;16;72
81;37;92
13;75;23
24;77;18
31;27;22
55;71;47
53;36;35
30;52;14
35;69;44
88;47;47
14;72;51
15;86;21
27;53;70
38;67;100
56;50;41
21;32;88
60;59;60
28;40;31
95;22;34
62;69;22
78;18;51
48;87;49
29;71;64
33;61;67
99;15;82
46;88;14
31;29;57
37;61;71
14;86;35
86;16;49
28;88;33
43;13;81
56;31;17
89;42;53
22;24;14
18;31;73
21;84;33
64;16;95
34;43;90
46;57;36
89;74;30
30;42;95
94;93;36
29;82;28
26;64;19
11;67;70
57;19;71
85;96;62
11;34;60
31;59;79
68;70;48
33;21;55
46;85;22
56;83;26
78;18;12
55;67;66
11;63;44
28;15;95
42;55;44
32;93;57
80;17;99
34;75;20
19;65;32
73;91;61
24;24;60
90;25;86
38;85;98
59;66;86
45;41;67
59;24;27
90;50;99
37;85;52
58;36;42
32;91;11
41;65;41
21;56;55
70;34;72
40;27;33
81;93;32
98;52;37
66;40;89
77;60;49
34;19;18
91;46;40
99;77;59
18;77;12
55;38;82
76;93;77
90;88;59
25;92;64
90;91;90
59;21;51
15;33;11
35;46;85
10;21;80
60;34;45
78;59;52
22;65;78
49;64;56
74;68;68
43;95;39
37;78;67
40;78;74
38;99;91
65;31;20
77;10;45
99;100;72
68;34;63
78;89;17
21;41;22
84;18;48
36;29;30
54;88;50
91;67;97
49;53;56
69;54;94
61;22;14
64;72;49
16;89;44
91;18;16
11;77;42
51;10;92
92;57;49
19;55;94
74;56;28
12;91;54
33;16;16
92;18;84
49;25;86
84;48;55
97;18;89
25;61;33
93;31;50
28;51;14
30;62;27
50;22;40
76;53;77
78;75;11
31;92;45
44;32;14
12;63;17
19;94;89
11;74;30
17;88;52
34;27;87
66;71;87
50;92;81
40;67;75
50;36;26
39;87;18
63;18;22
26;80;91
28;19;98
69;58;84
36;99;15
62;80;58
39;68;19
14;70;84
72;48;70
51;98;32
33;15;72
55;22;28
67;20;43
29;29;10
17;24;72
21;11;38
94;55;43
23;14;94
54;100;49
35;56;64
46;36;88
85;46;90
45;28;60
61;86;64
79;36;45
37;17;14
100;86;41
69;64;35
34;69;33
12;88;93
48;51;81
26;85;51
20;92;29
23;55;95
37;55;27
31;69;56
61;69;15
67;46;100
80;60;21
49;91;53
20;98;48
34;80;21
25;17;36
81;69;35
48;71;51
86;92;81
82;78;76
31;10;54
46;29;37
25;19;77
85;87;48
98;87;24
66;98;87
47;23;13
23;80;56
41;91;48
11;11;81
13;90;76
15;99;41
52;27;41
59;65;91
37;15;57
40;92;27
38;40;11
99;64;55
100;74;14
46;29;85
11;39;42
10;65;39
95;11;69
62;25;78
79;22;91
57;22;61
60;81;10
71;36;38
49;93;62
58;41;48
46;20;16
61;95;47
23;95;93
88;50;39
90;95;86
83;59;63
45;65;55
21;100;22
99;55;48
62;70;87
82;17;89
99;30;45
82;43;79
82;14;14
79;57;43
45;35;68
70;26;73
93;61;29
24;100;53
99;71;11
69;91;71
46;61;90
50;27;77
45;57;51
68;33;56
86;16;82
76;86;65
65;12;85
49;36;69
68;92;73
94;23;93
38;57;98
36;66;36
12;84;76
17;17;65
42;21;57
11;67;100
17;26;71
80;29;43
75;16;36
68;36;16
23;87;13
71;47;14
88;79;52
49;63;14
94;57;67
77;97;26
33;10;78
20;94;72
74;69;92
86;46;11
77;20;15
70;100;95
51;71;64
55;26;75
100;11;14
25;18;21
39;18;48
79;66;14
32;91;53
59;38;25
31;74;84
49;67;42
78;12;65
47;50;54
50;83;42
32;45;93
83;40;86
69;90;66
36;60;49
56;69;26
70;53;92
55;89;55
75;87;48
13;82;66
60;83;16
42;72;11
15;86;53
48;84;57
83;13;55
96;61;67
25;42;39
67;97;36
39;48;63
60;75;42
27;13;20
23;61;11
59;97;48
66;49;79
92;83;58
60;92;28
51;23;87
74;45;83
59;95;100
33;99;29
36;30;86
27;77;74
53;11;84
90;50;90
86;11;68
28;30;12
24;67;11
59;57;66
97;86;65
95;28;37
83;64;43
33;53;20
44;24;30
74;72;96
49;54;82
50;67;74
99;90;44
46;88;96
98;80;22
16;92;46
21;47;41
92;15;60
96;34;37
17;43;58
78;12;64
34;57;53
33;20;15
92;51;91
83;28;96
76;16;61
89;87;45
32;46;55
75;56;36
35;96;85
20;34;15
31;94;33
21;60;48
40;24;58
27;70;78
38;19;42
67;53;34
82;100;79
48;42;94
55;74;80
31;30;47
52;22;64
31;70;15
55;28;71
14;17;79
68;62;13
78;37;60
99;23;69
69;81;62
83;75;63
71;42;32
47;45;90
92;69;23
93;38;26
33;26;35
22;49;48
49;10;21
36;75;56
15;62;34
12;89;52
10;45;31
17;84;40
45;49;80
94;36;93
62;29;46
100;43;78
58;12;37
74;37;77
10;23;72
58;50;77
75;95;37
49;81;68
34;57;71
83;28;30
15;19;32
16;38;44
22;39;47
14;54;83
62;87;92
72;79;22
38;18;25
98;96;24
75;12;92
68;56;88
60;36;34
16;69;88
26;37;16
59;21;21
17;84;35
91;78;15
63;21;20
23;78;89
63;32;45
94;88;100
40;34;14
40;51;74
84;61;38
12;62;73
34;57;63
49;42;15
73;100;63
71;22;54
99;52;100
99;100;40
71;54;39
83;33;62
44;13;67
37;41;16
32;19;70
88;48;29
88;91;90
57;10;29
44;39;68
75;75;12
12;72;79
21;45;66
79;58;20
24;20;11
54;100;95
97;64;16
11;26;14
81;41;66
25;85;80
20;47;28
38;95;12
41;41;99
10;43;94
92;62;48
68;99;19
26;58;54
93;28;81
35;44;55
88;94;79
44;32;19
84;82;71
72;77;53
56;14;55
96;65;23
51;63;49
72;98;35
51;96;33
61;82;99
60;97;70
16;33;15
22;52;17
19;30;88
42;86;30
51;16;95
35;58;35
39;52;59
59;46;81
87;60;33
55;35;68
53;32;32
72;22;75
56;12;52
20;80;95
57;81;90
25;10;41
32;15;63
43;34;12
21;68;43
28;21;46
92;47;34
34;29;99
40;38;29
70;23;95
23;30;77
56;40;68
31;52;99
76;32;50
89;99;50
17;86;22
22;11;94
93;26;37
49;52;86
62;41;81
34;17;66
73;84;78
29;43;15
97;61;92
39;70;58
34;96;12
18;87;46
70;54;16
38;16;37
28;75;69
86;53;44
28;76;35
66;21;66
66;13;74
16;65;84
83;59;54
32;70;19
18;16;20
78;99;17
55;76;42
78;29;78
27;55;87
91;85;93
84;38;71
51;73;32
14;28;40
37;66;87
79;16;97
25;43;53
13;10;81
59;88;23
31;91;92
41;37;15
81;73;54
22;52;48
24;78;86
97;92;94
82;85;42
60;27;57
56;54;65
28;97;46
40;29;82
11;61;55
94;74;33
85;59;75
81;52;25
71;60;22
54;61;58
54;55;91
21;48;88
27;54;19
96;70;56
25;17;33
99;82;62
92;27;29
12;15;71
26;14;18
12;49;40
24;21;23
81;63;19
56;77;50
25;92;29
61;75;46
50;28;29
88;90;28
42;98;10
25;59;58
89;71;16
71;35;17
45;10;68
25;28;82
59;24;43
56;50;55
96;88;59
59;64;26
82;64;75
24;77;87
23;41;99
44;18;46
30;70;38
48;36;38
85;64;80
15;37;52
34;97;56
96;60;33
98;10;59
68;73;62
93;73;14
60;15;69
88;50;22
36;68;92
68;70;55
86;77;16
54;64;76
36;24;70
66;45;52
34;23;94
57;29;45
34;83;10
67;83;31
26;82;80
84;87;35
46;30;73
91;57;34
84;99;72
41;28;55
47;78;34
87;73;51
61;46;70
64;50;73
75;72;86
82;42;24
83;39;41
14;34;95
34;73;32
74;48;93
66;49;76
24;10;81
61;97;91
61;17;73
45;55;91
59;40;76
43;49;55
85;94;41
13;42;81
96;53;78
42;76;13
99;86;83
76;58;25
53;18;56
27;26;66
15;41;66
38;85;35
26;67;11
93;67;42
41;39;84
76;31;20
13;28;35
100;34;42
35;83;91
33;89;16
31;87;82
57;28;83
73;67;97
41;16;70
67;94;84
84;21;50
